Payment_ID,Order_ID,Payment_Method,Payment_Status,Amount
71750,42630,upi,FAILED,-100
71751,14674,Card,FAILED,1688
71752,27721,Card,FAILED,1240
71753,65783,,Success,1563
71754,21307,,Success,685
71755,14783,UPI,Success,833
71756,32741,Card,Success,2022
71757,96385,Cash,Success,3734
71758,18851,NetBanking,FAILED,0
71759,79323,Card,Success,0
71760,70034,UPI,Success,392
71761,60519,Card,Success,-100
71762,14270,Cash,Success,1132
71763,29364,Cash,FAILED,1457
71764,53570,NetBanking,Success,925
71765,3634,UPI,FAILED,2153
71766,57126,Card,Success,-100
71767,47188,UPI,Success,787
71768,73313,NetBanking,Pending,-100
71769,53684,CARD,Pending,877
71770,29349,CARD,FAILED,0
71771,76098,Cash,Pending,3736
71772,88527,UPI,Success,0
71773,76261,Cash,Success,1094
71774,57288,UPI,Success,1310
71775,92849,,Success,1098
71776,49867,,Success,0
71777,91883,Card,Success,3996
71778,9162,upi,FAILED,229
71779,77828,UPI,FAILED,1596
71780,58720,NetBanking,FAILED,0
71781,55993,Cash,FAILED,-100
71782,86585,,FAILED,0
71783,91970,NetBanking,FAILED,2234
71784,46225,Cash,FAILED,-100
71785,40892,UPI,Success,-100
71786,26696,,FAILED,-100
71787,28935,UPI,Success,0
71788,6322,Card,Pending,-100
71789,2852,CARD,FAILED,3911
71790,199,CARD,FAILED,0
71791,23835,NetBanking,FAILED,4581
71792,34285,NetBanking,FAILED,0
71793,79160,Card,Pending,3003
71794,10023,,Pending,-100
71795,41279,upi,Pending,2214
71796,20495,Cash,Success,4990
71797,42453,upi,FAILED,1117
71798,45099,NetBanking,FAILED,2955
71799,61579,Cash,Success,0
71800,52416,UPI,FAILED,-100
71801,8883,Card,FAILED,-100
71802,5219,Cash,Success,1635
71803,7469,CARD,FAILED,-100
71804,19028,upi,FAILED,-100
71805,50794,NetBanking,Success,3457
71806,4908,NetBanking,Pending,2259
71807,60279,Cash,FAILED,3481
71808,28531,Cash,FAILED,-100
71809,57563,,Success,-100
71810,50579,Cash,Pending,0
71811,51513,upi,FAILED,4581
71812,10650,upi,FAILED,979
71813,3879,CARD,FAILED,1067
71814,85198,Cash,Success,0
71815,47490,,Pending,0
71816,85790,upi,FAILED,4857
71817,30132,UPI,FAILED,4197
71818,29438,upi,Pending,1151
71819,55154,Cash,Pending,4987
71820,41900,UPI,FAILED,3015
71821,82917,NetBanking,Success,3097
71822,30832,Card,Success,1713
71823,1426,CARD,FAILED,4412
71824,48439,CARD,FAILED,820
71825,64748,upi,FAILED,0
71826,41494,Card,Success,0
71827,90097,UPI,FAILED,751
71828,95061,Cash,FAILED,0
71829,34040,,FAILED,-100
71830,18397,CARD,FAILED,-100
71831,68987,upi,FAILED,0
71832,46713,CARD,Pending,2568
71833,56772,Cash,Success,-100
71834,26359,NetBanking,Pending,3070
71835,47069,UPI,Success,-100
71836,62407,Cash,Pending,0
71837,56975,Card,Success,0
71838,70252,UPI,Pending,466
71839,39986,Card,Success,1282
71840,29734,,Pending,2541
71841,99750,UPI,Success,0
71842,32572,,FAILED,-100
71843,45364,,FAILED,3971
71844,99805,Card,Success,0
71845,69580,Card,FAILED,-100
71846,28934,UPI,Success,2892
71847,73252,,Success,-100
71848,7074,UPI,Success,4092
71849,13869,Cash,FAILED,1796
71850,81822,Cash,FAILED,3032
71851,57438,,FAILED,1519
71852,92272,upi,FAILED,-100
71853,71997,Card,FAILED,4327
71854,5294,NetBanking,FAILED,-100
71855,50758,UPI,Success,-100
71856,42947,Card,Success,4764
71857,22917,UPI,Success,0
71858,53709,UPI,Success,-100
71859,83945,Card,Success,2301
71860,95899,NetBanking,Success,-100
71861,30566,,FAILED,4808
71862,17485,CARD,FAILED,2411
71863,20824,Cash,Success,-100
71864,82193,UPI,Success,-100
71865,66888,NetBanking,FAILED,4902
71866,76065,Cash,Success,0
71867,87712,CARD,Pending,-100
71868,95425,NetBanking,Success,3199
71869,13240,UPI,Success,0
71870,30969,,FAILED,3650
71871,17646,Cash,Success,-100
71872,4273,Card,Success,283
71873,79359,Card,Success,0
71874,41901,Card,FAILED,2334
71875,21813,Cash,Pending,-100
71876,93446,CARD,FAILED,1346
71877,97411,,FAILED,0
71878,94324,UPI,FAILED,0
71879,50322,UPI,Success,0
71880,78783,UPI,Success,0
71881,8949,Card,Pending,2041
71882,23368,CARD,FAILED,1024
71883,26789,NetBanking,FAILED,4762
71884,33051,UPI,FAILED,1406
71885,49252,Cash,Success,3332
71886,55061,Card,Success,-100
71887,94556,UPI,FAILED,699
71888,13560,Cash,Pending,4591
71889,94534,,Success,4485
71890,58829,,Success,2501
71891,67733,UPI,Success,2461
71892,74567,NetBanking,Success,4934
71893,58644,UPI,Success,859
71894,83714,CARD,FAILED,-100
71895,57053,Cash,FAILED,0
71896,53161,NetBanking,Success,1268
71897,62766,NetBanking,FAILED,1991
71898,59077,NetBanking,Success,3643
71899,3550,Card,Success,2310
71900,54175,CARD,FAILED,2158
71901,16938,Cash,Pending,-100
71902,43040,UPI,FAILED,895
71903,50682,UPI,Success,-100
71904,55830,,Pending,2965
71905,67539,,Success,2866
71906,76472,Card,Pending,1495
71907,55190,Cash,Pending,1967
71908,66373,Card,Success,0
71909,4767,UPI,Success,539
71910,9736,NetBanking,Pending,1031
71911,44954,UPI,Success,4023
71912,62569,NetBanking,FAILED,1645
71913,64005,Cash,FAILED,1661
71914,1753,Cash,Success,3229
71915,33371,UPI,Success,3350
71916,65474,,Success,2578
71917,8623,UPI,FAILED,4403
71918,44333,Card,Success,0
71919,32135,Cash,Success,1320
71920,59262,Card,FAILED,1979
71921,6444,Cash,Success,0
71922,82941,UPI,Success,0
71923,57615,NetBanking,FAILED,-100
71924,17317,UPI,Success,3529
71925,57656,,Pending,4351
71926,46463,NetBanking,Success,0
71927,12517,Cash,Success,156
71928,23279,Card,FAILED,2678
71929,85901,Card,Success,764
71930,20722,UPI,Success,0
71931,14464,Card,FAILED,2874
71932,68013,upi,FAILED,3918
71933,56081,,Success,1967
71934,96928,upi,FAILED,-100
71935,8923,CARD,Pending,0
71936,60292,Card,FAILED,4893
71937,97013,Card,Success,4680
71938,13138,CARD,FAILED,2940
71939,60541,Card,Pending,-100
71940,34634,Cash,Success,2546
71941,90895,UPI,Success,2618
71942,54853,CARD,FAILED,1241
71943,10221,Card,FAILED,1296
71944,93770,Card,Success,-100
71945,2787,NetBanking,Success,0
71946,17936,UPI,Success,-100
71947,10834,,FAILED,908
71948,99428,,Success,524
71949,61387,Cash,Success,-100
71950,67431,Card,Success,4013
71951,79956,NetBanking,Pending,3467
71952,57107,UPI,Success,4527
71953,17713,,Success,-100
71954,9105,NetBanking,FAILED,4488
71955,3717,Cash,FAILED,0
71956,89475,NetBanking,Success,-100
71957,62532,upi,FAILED,-100
71958,79047,Cash,FAILED,0
71959,91593,Cash,Success,-100
71960,51260,Card,Success,723
71961,46699,,Success,3478
71962,79255,Cash,FAILED,1374
71963,67868,upi,FAILED,2943
71964,50673,Cash,FAILED,0
71965,38129,upi,FAILED,-100
71966,97378,Cash,Pending,0
71967,64660,Card,Success,0
71968,280,NetBanking,Success,4664
71969,65910,,FAILED,0
71970,82532,UPI,Success,3211
71971,2919,,Success,1521
71972,30932,Cash,FAILED,0
71973,92004,Card,Success,0
71974,75763,NetBanking,Pending,0
71975,17027,,Success,0
71976,47828,UPI,Success,0
71977,79984,Card,Success,3033
71978,79492,CARD,FAILED,0
71979,29877,UPI,Success,4166
71980,83237,Cash,FAILED,4117
71981,24787,NetBanking,Pending,4850
71982,86645,,Success,2703
71983,42837,CARD,FAILED,3021
71984,1817,CARD,Pending,0
71985,13563,Card,FAILED,2754
71986,7008,Card,Pending,0
71987,96856,Cash,FAILED,0
71988,37305,Cash,Success,0
71989,16237,,Success,3253
71990,58242,Cash,FAILED,-100
71991,15757,Cash,Success,-100
71992,78789,Card,Success,-100
71993,31922,NetBanking,Pending,2424
71994,77999,NetBanking,Success,2235
71995,53899,Card,Success,-100
71996,55797,Card,FAILED,0
71997,4278,UPI,Success,2995
71998,72941,CARD,FAILED,-100
71999,29184,NetBanking,FAILED,0
72000,73981,upi,FAILED,0
72001,50265,Cash,FAILED,0
72002,14389,Cash,FAILED,3472
72003,46122,upi,FAILED,1733
72004,32991,CARD,Pending,3389
72005,1830,Card,Pending,0
72006,19768,Card,FAILED,-100
72007,20569,Card,FAILED,0
72008,46557,,Success,0
72009,16576,Cash,Success,2960
72010,65235,Cash,Success,4753
72011,75383,UPI,Success,-100
72012,15235,Card,Success,0
72013,43009,upi,Pending,4868
72014,44443,,FAILED,0
72015,30538,UPI,Success,2412
72016,25588,CARD,FAILED,4568
72017,17740,,Success,0
72018,95244,CARD,FAILED,2376
72019,23835,NetBanking,Success,4613
72020,7439,Cash,Pending,4132
72021,24807,Card,Success,0
72022,93648,,Success,4410
72023,63466,CARD,Pending,704
72024,42594,Card,Success,1198
72025,81559,Card,Success,0
72026,18732,,Success,0
72027,24901,UPI,FAILED,4539
72028,12493,Cash,FAILED,-100
72029,35336,Card,Pending,-100
72030,51672,upi,FAILED,-100
72031,63981,UPI,Pending,-100
72032,37565,,FAILED,943
72033,90682,CARD,Pending,1040
72034,95437,NetBanking,Success,4294
72035,59033,CARD,FAILED,0
72036,99941,UPI,FAILED,-100
72037,28166,UPI,Pending,-100
72038,14693,Card,FAILED,0
72039,62407,CARD,Pending,2341
72040,16302,,FAILED,1763
72041,32920,UPI,Pending,750
72042,15585,NetBanking,FAILED,0
72043,41186,CARD,Pending,-100
72044,58682,NetBanking,Success,1963
72045,42283,Cash,FAILED,0
72046,57585,Card,Success,0
72047,26816,Card,FAILED,2456
72048,38218,Cash,Pending,4154
72049,35954,Card,Success,-100
72050,18945,,FAILED,352
72051,57664,Cash,FAILED,2436
72052,74199,NetBanking,Success,4094
72053,25623,NetBanking,FAILED,-100
72054,87646,UPI,FAILED,0
72055,34026,Card,FAILED,429
72056,174,,Success,3572
72057,23763,Card,Success,0
72058,22110,,Success,2667
72059,61128,Card,Success,0
72060,2887,,FAILED,3786
72061,46315,upi,Pending,3571
72062,14303,NetBanking,Success,0
72063,42194,UPI,Success,-100
72064,98004,,Success,1349
72065,58319,Card,Success,4151
72066,80319,upi,FAILED,2342
72067,51587,upi,FAILED,1370
72068,67286,Cash,Success,4032
72069,14602,CARD,FAILED,4702
72070,33997,,Success,-100
72071,1319,UPI,Success,1649
72072,62583,UPI,Success,0
72073,26031,,FAILED,4630
72074,18151,UPI,Success,0
72075,33872,upi,FAILED,-100
72076,35843,UPI,FAILED,420
72077,87516,NetBanking,Success,0
72078,81235,UPI,Success,1349
72079,79206,UPI,FAILED,958
72080,26921,CARD,Pending,0
72081,99285,UPI,Pending,3131
72082,67977,UPI,Success,787
72083,96135,,Pending,0
72084,34407,,FAILED,0
72085,99310,NetBanking,Pending,-100
72086,49263,,FAILED,2852
72087,76579,upi,FAILED,3479
72088,13262,Card,FAILED,-100
72089,55771,CARD,FAILED,3435
72090,74839,Cash,Success,-100
72091,36632,CARD,FAILED,2058
72092,82001,UPI,Success,-100
72093,5939,UPI,Pending,3839
72094,40547,upi,FAILED,-100
72095,99730,Card,Success,0
72096,42552,Card,Pending,4035
72097,56008,Card,FAILED,152
72098,58045,CARD,FAILED,0
72099,4250,CARD,Pending,3805
72100,17687,,Success,0
72101,25590,CARD,FAILED,4393
72102,27397,NetBanking,Pending,2167
72103,21161,Card,Success,4784
72104,78364,Card,Success,0
72105,84677,NetBanking,FAILED,471
72106,91871,UPI,Success,3851
72107,59508,Card,Success,1752
72108,2586,upi,FAILED,-100
72109,25732,UPI,Success,2807
72110,12241,Cash,Pending,0
72111,17990,UPI,Success,4913
72112,84011,UPI,Success,0
72113,60271,NetBanking,FAILED,3899
72114,66104,upi,FAILED,3385
72115,49685,,FAILED,0
72116,27313,Card,FAILED,0
72117,29862,CARD,Pending,4081
72118,11248,Cash,Success,482
72119,92167,Cash,FAILED,0
72120,16306,UPI,Success,4643
72121,48410,NetBanking,FAILED,1964
72122,28545,UPI,Success,0
72123,57576,,Success,590
72124,24928,UPI,Success,1783
72125,53449,upi,Pending,0
72126,65210,Card,Success,3191
72127,57154,Cash,Success,1682
72128,46807,UPI,FAILED,-100
72129,85315,UPI,Success,4062
72130,17047,Card,Pending,3215
72131,52853,NetBanking,Success,3315
72132,19588,NetBanking,Success,1398
72133,42314,Cash,Pending,-100
72134,76902,NetBanking,Success,984
72135,93793,Card,FAILED,1147
72136,7027,,Success,889
72137,58501,Card,Pending,3277
72138,85982,Card,Success,181
72139,46121,UPI,FAILED,1212
72140,84388,,FAILED,0
72141,18387,upi,FAILED,0
72142,28184,,Success,0
72143,75713,Card,Success,4737
72144,94686,UPI,FAILED,4381
72145,69495,UPI,Success,4621
72146,9205,Card,Success,0
72147,65642,,Pending,3164
72148,72480,upi,Pending,0
72149,44718,NetBanking,FAILED,2659
72150,41942,,Success,-100
72151,19540,Cash,Success,3815
72152,20401,Card,FAILED,0
72153,54772,,Success,-100
72154,84415,Card,Success,0
72155,27588,Card,Success,0
72156,33137,NetBanking,Pending,864
72157,66125,Cash,FAILED,814
72158,30705,Card,Success,-100
72159,53975,NetBanking,Success,887
72160,90023,UPI,Pending,3980
72161,22114,upi,Pending,-100
72162,53966,Card,Pending,4426
72163,28109,NetBanking,Success,-100
72164,74739,Card,Success,4438
72165,87618,upi,FAILED,-100
72166,65696,Card,Success,4279
72167,55305,,Success,3632
72168,26602,NetBanking,FAILED,0
72169,46721,Cash,Success,220
72170,64555,Card,Success,3490
72171,615,UPI,Success,0
72172,42655,NetBanking,Pending,0
72173,79719,,Pending,0
72174,73832,UPI,Pending,4187
72175,61001,Card,Pending,-100
72176,57987,,FAILED,1500
72177,75408,CARD,FAILED,-100
72178,73438,UPI,FAILED,3252
72179,97488,,Pending,982
72180,7689,UPI,Pending,2373
72181,48632,,Success,-100
72182,53697,CARD,Pending,0
72183,70617,UPI,Success,4895
72184,20127,Card,FAILED,1940
72185,90952,,Success,-100
72186,61043,NetBanking,FAILED,-100
72187,64623,UPI,Success,589
72188,56036,,Pending,282
72189,51306,NetBanking,Success,4500
72190,48128,Cash,Success,0
72191,32001,NetBanking,Success,0
72192,4370,upi,Pending,4155
72193,3265,Card,Success,4422
72194,62812,NetBanking,FAILED,4936
72195,86480,upi,FAILED,2643
72196,78415,UPI,Success,1084
72197,94125,upi,FAILED,0
72198,12736,NetBanking,Pending,486
72199,41258,,Pending,-100
72200,25016,UPI,Success,4477
72201,77323,NetBanking,Pending,-100
72202,52397,,FAILED,0
72203,65125,Card,Success,865
72204,87250,NetBanking,Pending,0
72205,38590,UPI,Success,884
72206,6234,NetBanking,FAILED,1598
72207,42684,Cash,FAILED,1001
72208,92717,CARD,FAILED,-100
72209,23950,UPI,FAILED,-100
72210,26661,,FAILED,0
72211,4097,CARD,FAILED,1196
72212,43337,Card,Pending,1252
72213,42659,CARD,Pending,4451
72214,56937,UPI,Success,-100
72215,2116,,Success,4619
72216,84057,,FAILED,2502
72217,94021,upi,Pending,-100
72218,97419,NetBanking,FAILED,2918
72219,24992,CARD,FAILED,-100
72220,8252,Cash,FAILED,4616
72221,52817,Card,Success,0
72222,12054,Card,Success,-100
72223,31264,,Success,-100
72224,11565,UPI,Pending,953
72225,58273,Card,Success,-100
72226,54590,UPI,FAILED,4013
72227,35761,UPI,Success,-100
72228,30370,NetBanking,FAILED,-100
72229,37688,NetBanking,Pending,4015
72230,91336,Card,FAILED,0
72231,56974,upi,FAILED,3726
72232,27784,upi,FAILED,-100
72233,78432,upi,Pending,4386
72234,52950,NetBanking,Success,2509
72235,45888,Card,Pending,-100
72236,44701,,FAILED,133
72237,37338,Card,Success,3029
72238,78910,CARD,Pending,4283
72239,90339,,Success,0
72240,94052,upi,FAILED,-100
72241,31435,UPI,FAILED,-100
72242,14256,Card,Pending,1466
72243,87995,CARD,FAILED,3176
72244,34698,Card,Success,-100
72245,23024,Card,Pending,1892
72246,70277,,Success,1134
72247,72861,CARD,Pending,0
72248,86050,,Success,4563
72249,6763,upi,Pending,-100
72250,57703,Cash,FAILED,343
72251,83803,UPI,FAILED,521
72252,85740,UPI,FAILED,0
72253,55326,,Success,1659
72254,21927,Cash,Pending,501
72255,99024,Cash,Pending,909
72256,92626,,Success,3864
72257,89076,NetBanking,FAILED,-100
72258,12055,Card,Success,4620
72259,97423,CARD,FAILED,1248
72260,50669,UPI,Success,174
72261,48840,,FAILED,1741
72262,94936,Card,Pending,-100
72263,29192,CARD,FAILED,-100
72264,69167,,Success,0
72265,64700,upi,Pending,0
72266,37555,UPI,Success,3761
72267,12120,Card,FAILED,-100
72268,21795,NetBanking,FAILED,0
72269,95495,Card,FAILED,-100
72270,16734,Card,Success,1410
72271,98035,Cash,FAILED,4426
72272,46353,upi,FAILED,3887
72273,95421,UPI,Success,1151
72274,84791,Card,Success,-100
72275,53457,UPI,Success,1836
72276,34558,Cash,Success,3171
72277,5287,Cash,Success,0
72278,79460,CARD,Pending,4496
72279,86843,Card,FAILED,3746
72280,85598,upi,FAILED,3169
72281,46719,,Pending,0
72282,90327,upi,Pending,1649
72283,58800,upi,FAILED,0
72284,97662,UPI,Success,0
72285,8288,CARD,FAILED,1903
72286,41728,Card,FAILED,2750
72287,87314,upi,Pending,925
72288,41219,NetBanking,Success,0
72289,14213,CARD,Pending,0
72290,1188,Card,Success,4265
72291,90477,UPI,FAILED,1077
72292,12962,UPI,FAILED,515
72293,72746,upi,FAILED,2860
72294,71303,NetBanking,Success,-100
72295,45231,UPI,FAILED,1623
72296,71622,UPI,Success,1556
72297,60765,UPI,FAILED,2652
72298,73920,UPI,Success,0
72299,93715,Cash,FAILED,2816
72300,46673,NetBanking,FAILED,-100
72301,28488,UPI,FAILED,-100
72302,65126,Cash,Success,2100
72303,27103,upi,FAILED,1685
72304,55040,NetBanking,Success,1979
72305,44188,CARD,FAILED,0
72306,71170,UPI,Success,3047
72307,39799,Card,Success,3834
72308,64961,,FAILED,0
72309,30942,CARD,FAILED,4508
72310,70353,NetBanking,FAILED,0
72311,39841,upi,FAILED,721
72312,48472,Card,Success,0
72313,42458,Card,FAILED,4760
72314,27796,Card,Pending,4238
72315,74549,CARD,FAILED,2364
72316,21881,,FAILED,-100
72317,98632,upi,FAILED,4264
72318,22707,Card,Success,1155
72319,21682,upi,FAILED,-100
72320,46639,CARD,FAILED,372
72321,2759,Card,FAILED,4446
72322,9289,Card,Success,-100
72323,35642,,FAILED,0
72324,35552,upi,FAILED,3687
72325,77604,Card,Success,2886
72326,6897,Cash,Pending,4316
72327,95105,UPI,Success,1878
72328,72096,upi,Pending,2227
72329,75839,Card,FAILED,2010
72330,25557,CARD,FAILED,2178
72331,42109,NetBanking,Success,158
72332,40779,Card,Success,0
72333,25210,Cash,Success,-100
72334,43185,UPI,Pending,-100
72335,11665,Card,Success,-100
72336,78030,,Pending,3510
72337,87671,Cash,FAILED,746
72338,71218,Card,Pending,1084
72339,74225,Card,FAILED,-100
72340,56594,CARD,Pending,0
72341,54574,Cash,FAILED,4532
72342,69996,,Success,2699
72343,15584,upi,FAILED,598
72344,61459,Card,Success,3293
72345,74621,Cash,FAILED,3301
72346,18594,Card,FAILED,2985
72347,45243,Cash,Success,0
72348,50653,CARD,FAILED,449
72349,30228,Card,Success,0
72350,35782,,Success,512
72351,52428,NetBanking,FAILED,0
72352,37428,Card,Success,-100
72353,30044,upi,FAILED,-100
72354,24819,,Success,0
72355,23971,upi,FAILED,2238
72356,66460,NetBanking,Pending,0
72357,86507,UPI,FAILED,2450
72358,6365,upi,FAILED,0
72359,34511,NetBanking,Success,-100
72360,21892,UPI,FAILED,0
72361,83026,,Success,290
72362,70925,Cash,FAILED,4886
72363,72276,NetBanking,FAILED,3935
72364,76647,NetBanking,FAILED,4587
72365,14165,,Pending,0
72366,78198,Cash,FAILED,2230
72367,89627,UPI,Success,4531
72368,57851,Card,Pending,-100
72369,38941,UPI,Success,-100
72370,95693,upi,Pending,1310
72371,99932,UPI,FAILED,0
72372,83933,,FAILED,3373
72373,25452,Cash,Success,0
72374,22130,UPI,Success,1472
72375,71487,Cash,Success,0
72376,45652,Cash,Pending,-100
72377,77863,Card,Success,4313
72378,52137,Cash,FAILED,-100
72379,90669,,Pending,-100
72380,28888,,Pending,4222
72381,42683,Cash,Success,0
72382,15064,NetBanking,FAILED,-100
72383,6432,UPI,Success,1637
72384,9292,upi,Pending,0
72385,5605,CARD,FAILED,-100
72386,83548,,Pending,1675
72387,69222,UPI,Success,0
72388,15599,NetBanking,FAILED,1010
72389,18246,Card,Success,0
72390,29084,CARD,FAILED,2212
72391,86586,CARD,FAILED,0
72392,83106,UPI,FAILED,3379
72393,60661,UPI,Pending,1261
72394,17668,UPI,Success,1306
72395,80649,Card,Success,4855
72396,77817,UPI,Success,-100
72397,31608,Cash,Success,3050
72398,40206,UPI,FAILED,558
72399,25625,,Success,0
72400,15435,Cash,Success,1498
72401,36040,Cash,FAILED,4295
72402,19650,NetBanking,FAILED,2237
72403,58560,,Success,1405
72404,98715,Card,Success,1894
72405,41490,Cash,FAILED,0
72406,84714,Card,FAILED,698
72407,43700,NetBanking,FAILED,0
72408,98395,Card,Success,1915
72409,37745,Cash,FAILED,514
72410,28505,Cash,FAILED,2811
72411,80332,Cash,Pending,2855
72412,92039,Cash,Success,2070
72413,26487,UPI,FAILED,0
72414,77028,NetBanking,Pending,4096
72415,92048,Card,Pending,-100
72416,10532,Card,Success,4665
72417,10807,UPI,FAILED,2070
72418,95161,CARD,FAILED,0
72419,95802,UPI,Success,0
72420,33280,UPI,Pending,-100
72421,61710,,FAILED,-100
72422,79054,Cash,Pending,2929
72423,18252,,FAILED,4379
72424,578,CARD,FAILED,4858
72425,68453,Cash,FAILED,-100
72426,41115,NetBanking,FAILED,0
72427,78139,UPI,Success,-100
72428,62070,UPI,Success,-100
72429,33164,Card,FAILED,3917
72430,84715,Cash,Pending,2288
72431,42597,,FAILED,4097
72432,87714,,Success,-100
72433,60995,,Success,0
72434,26626,UPI,Success,2369
72435,31843,UPI,Success,-100
72436,93183,Card,Success,4008
72437,91369,CARD,Pending,2579
72438,82277,UPI,Success,1093
72439,87196,CARD,FAILED,821
72440,89913,UPI,FAILED,0
72441,15795,Card,Success,530
72442,33536,upi,FAILED,4634
72443,96461,NetBanking,Success,2411
72444,80511,Card,FAILED,1943
72445,72123,,Success,3588
72446,58464,CARD,Pending,4780
72447,45780,NetBanking,Success,4265
72448,70512,upi,Pending,269
72449,62132,Card,FAILED,1404
72450,8739,CARD,FAILED,3653
72451,13988,Card,FAILED,0
72452,40857,Cash,FAILED,4441
72453,38029,NetBanking,Success,2517
72454,51432,UPI,Pending,3154
72455,14000,Card,FAILED,4691
72456,2595,NetBanking,Success,2070
72457,45577,Cash,FAILED,-100
72458,46512,Card,Pending,2699
72459,48331,Cash,Success,3180
72460,74975,NetBanking,Success,3339
72461,61201,NetBanking,Success,-100
72462,78553,,Success,-100
72463,46265,Card,FAILED,608
72464,56983,UPI,Success,0
72465,27793,NetBanking,FAILED,-100
72466,89418,NetBanking,Success,2342
72467,26136,UPI,FAILED,-100
72468,55262,,Success,-100
72469,84694,Card,FAILED,-100
72470,26578,,Success,3382
72471,58436,Cash,Success,2849
72472,54502,NetBanking,Success,0
72473,55334,Cash,Pending,1060
72474,42047,Card,Success,2724
72475,15314,Cash,FAILED,4335
72476,78737,NetBanking,Pending,807
72477,85808,Cash,Success,2683
72478,70605,upi,Pending,-100
72479,23502,Card,Success,942
72480,84762,,Success,3491
72481,80839,CARD,FAILED,4080
72482,57164,,Success,799
72483,62433,Card,FAILED,-100
72484,91016,,FAILED,263
72485,15658,UPI,Success,1997
72486,98547,,FAILED,0
72487,62847,Cash,FAILED,0
72488,63846,,FAILED,0
72489,84618,UPI,Success,0
72490,79959,Cash,FAILED,4466
72491,445,NetBanking,Success,343
72492,30118,UPI,Success,1853
72493,32996,,Pending,4066
72494,84064,Card,Success,3904
72495,90328,Card,Success,3714
72496,47146,Card,Pending,0
72497,45764,upi,Pending,-100
72498,97596,Cash,Success,-100
72499,75287,Cash,Pending,1403
72500,79282,Cash,Success,-100
72501,16277,Card,Success,1371
72502,87588,upi,FAILED,-100
72503,81978,Cash,Pending,3951
72504,96544,UPI,FAILED,1180
72505,45395,NetBanking,FAILED,0
72506,49678,CARD,FAILED,453
72507,71577,upi,Pending,578
72508,21388,UPI,Success,980
72509,19750,NetBanking,FAILED,1406
72510,33303,Card,Success,3569
72511,78225,NetBanking,FAILED,0
72512,36654,CARD,FAILED,4362
72513,61114,NetBanking,Success,4441
72514,65816,NetBanking,FAILED,0
72515,86051,UPI,FAILED,2102
72516,38130,NetBanking,Success,0
72517,80697,Cash,FAILED,2426
72518,6338,UPI,FAILED,-100
72519,25164,CARD,FAILED,-100
72520,94101,,Success,-100
72521,88701,Cash,FAILED,-100
72522,22129,NetBanking,Success,-100
72523,97791,Cash,Success,3651
72524,1357,CARD,FAILED,0
72525,77262,Card,Success,1113
72526,16884,CARD,FAILED,-100
72527,87168,NetBanking,FAILED,0
72528,55339,Cash,FAILED,-100
72529,69398,UPI,Success,3051
72530,92243,UPI,Success,-100
72531,98051,Cash,Pending,4527
72532,43225,NetBanking,Success,242
72533,27178,Card,FAILED,3843
72534,36201,Cash,Pending,1366
72535,95089,Cash,FAILED,1496
72536,30043,Card,Pending,0
72537,17470,CARD,FAILED,1474
72538,20289,Cash,Success,-100
72539,87733,upi,Pending,1434
72540,16086,upi,FAILED,2605
72541,91332,NetBanking,FAILED,1790
72542,91662,upi,FAILED,1087
72543,63703,Card,Pending,0
72544,29787,Card,FAILED,1734
72545,32200,Card,Success,3448
72546,24954,Card,Success,491
72547,15628,Card,Pending,1347
72548,157,CARD,FAILED,-100
72549,52604,upi,Pending,0
72550,69794,Cash,Success,0
72551,89454,,Pending,0
72552,61428,UPI,FAILED,1329
72553,45448,,Pending,0
72554,43795,,FAILED,1172
72555,35101,,Success,2725
72556,58000,UPI,Success,3385
72557,17238,Card,Pending,4924
72558,24813,,Success,381
72559,7204,NetBanking,Pending,0
72560,99757,,FAILED,1563
72561,38604,NetBanking,Success,644
72562,82912,NetBanking,Success,3877
72563,98904,Cash,Pending,4523
72564,23277,,Success,-100
72565,23977,Card,Success,2960
72566,4632,Card,Success,4670
72567,81224,,Success,2120
72568,44500,UPI,Success,-100
72569,54263,Card,Success,3242
72570,37864,Card,FAILED,250
72571,66009,Cash,Success,0
72572,19954,Card,Success,3243
72573,24003,,Pending,1847
72574,47672,NetBanking,FAILED,4121
72575,46424,Card,Success,-100
72576,67273,NetBanking,Success,0
72577,77136,,Success,0
72578,2338,upi,Pending,0
72579,61614,,Success,1752
72580,61704,Cash,Success,1658
72581,63132,Card,FAILED,3204
72582,78709,UPI,FAILED,0
72583,83906,Cash,Success,0
72584,53556,,FAILED,2526
72585,31214,Cash,FAILED,4268
72586,91084,NetBanking,Success,3920
72587,23960,,Pending,1845
72588,7822,UPI,Pending,0
72589,92162,CARD,Pending,0
72590,95404,NetBanking,Pending,3873
72591,90413,Card,FAILED,3094
72592,64572,CARD,Pending,3650
72593,52971,,Success,-100
72594,27202,,Pending,3829
72595,93648,UPI,Pending,155
72596,73448,,Success,-100
72597,94933,NetBanking,Success,0
72598,46965,,FAILED,-100
72599,19699,,FAILED,2233
72600,32871,,Success,4451
72601,48429,upi,Pending,4748
72602,64347,Card,Success,-100
72603,36043,Cash,FAILED,0
72604,49513,NetBanking,Success,0
72605,42163,,Success,-100
72606,43203,UPI,Success,0
72607,48462,NetBanking,Success,-100
72608,29149,,Success,0
72609,49702,Card,Pending,-100
72610,10467,Card,FAILED,0
72611,66860,upi,Pending,1137
72612,24843,UPI,Success,0
72613,99225,,Pending,1518
