Return_ID,Order_ID,Issue_Type,Refund_Amount,Status
14747,97148,Missing Item,3295,Rejected
14748,21532,,453,Rejected
14749,64534,Missing Item,1508,Rejected
14750,46296,Missing Item,1868,Pending
14751,10765,Missing Item,2792,processed
14752,76221,Wrong Item,0,PENDING
14753,33825,,0,PENDING
14754,80000,Wrong Item,4220,Rejected
14755,20544,damaged,2951,PENDING
14756,48148,WRONG,3382,Pending
14757,78524,,-200,processed
14758,21472,Wrong Item,1676,PENDING
14759,49791,Missing Item,99999,processed
14760,97576,Missing Item,-200,Rejected
14761,90014,Missing Item,-200,processed
14762,40084,damaged,3053,PENDING
14763,91054,WRONG,99999,processed
14764,54249,WRONG,-200,Pending
14765,57684,damaged,3830,PENDING
14766,67560,Wrong Item,-200,Pending
14767,31347,Missing Item,1665,PENDING
14768,98136,damaged,673,PENDING
14769,89021,Missing Item,-200,processed
14770,1380,Damaged,3027,Processed
14771,51110,Late Delivery,-200,Rejected
14772,9544,damaged,3779,Processed
14773,89343,damaged,0,Rejected
14774,91677,Damaged,1389,Rejected
14775,22128,Damaged,3486,processed
14776,39211,Damaged,0,Pending
14777,67879,WRONG,2489,Processed
14778,51718,,0,Pending
14779,73946,WRONG,0,Rejected
14780,84700,Late Delivery,1887,PENDING
14781,23175,Wrong Item,3536,Rejected
14782,81220,Late Delivery,4563,Pending
14783,55482,,99999,PENDING
14784,82896,Wrong Item,0,Pending
14785,18497,Missing Item,501,PENDING
14786,94857,damaged,4175,Processed
14787,63006,Missing Item,1284,Pending
14788,43505,WRONG,0,PENDING
14789,97327,Wrong Item,3746,Rejected
14790,26052,Damaged,4771,processed
14791,47769,Damaged,-200,PENDING
14792,97071,Missing Item,99999,Rejected
14793,99311,damaged,-200,processed
14794,31055,,0,PENDING
14795,55072,Missing Item,-200,Pending
14796,97993,,99999,Rejected
14797,68765,damaged,559,processed
14798,87900,Damaged,99999,Rejected
14799,35685,Missing Item,269,Rejected
14800,81401,Wrong Item,0,processed
14801,41423,Damaged,0,processed
14802,73939,Damaged,0,processed
14803,3813,Damaged,3416,Pending
14804,62322,Wrong Item,0,PENDING
14805,87858,WRONG,0,Processed
14806,96990,,99999,Pending
14807,94812,Missing Item,-200,PENDING
14808,88319,WRONG,4448,PENDING
14809,17377,,1460,PENDING
14810,5253,,99999,Rejected
14811,9771,Damaged,99999,Processed
14812,89464,,1248,processed
14813,99204,,-200,Pending
14814,10912,Damaged,-200,Processed
14815,78377,Damaged,1339,processed
14816,27500,Damaged,-200,Processed
14817,14062,Damaged,-200,processed
14818,48229,Damaged,3772,Pending
14819,17394,WRONG,4484,processed
14820,48727,Wrong Item,99999,PENDING
14821,91575,Late Delivery,-200,processed
14822,94884,,3620,PENDING
14823,52863,,99999,Processed
14824,10551,Missing Item,-200,PENDING
14825,66344,Late Delivery,1954,Processed
14826,64190,WRONG,2416,Pending
14827,57402,WRONG,3294,Rejected
14828,53594,Late Delivery,0,processed
14829,46542,Damaged,-200,PENDING
14830,53131,Wrong Item,99999,PENDING
14831,56241,WRONG,-200,processed
14832,78011,WRONG,-200,Processed
14833,62205,,0,Rejected
14834,57584,Missing Item,0,PENDING
14835,94157,Late Delivery,250,Pending
14836,19330,Missing Item,1885,processed
14837,27287,Missing Item,-200,processed
14838,2629,Late Delivery,-200,processed
14839,66856,WRONG,535,Pending
14840,66710,,-200,PENDING
14841,83211,Damaged,99999,processed
14842,41280,damaged,3818,Pending
14843,24135,Missing Item,0,Pending
14844,63697,Damaged,1198,Rejected
14845,59269,damaged,99999,processed
14846,70083,Missing Item,3597,PENDING
14847,32408,,797,PENDING
14848,22198,WRONG,0,Pending
14849,29264,,2921,PENDING
14850,45008,,3226,Rejected
14851,7166,Missing Item,2574,PENDING
14852,52197,,-200,PENDING
14853,60799,damaged,2672,Rejected
14854,71353,Late Delivery,0,processed
14855,89205,Damaged,-200,PENDING
14856,2567,damaged,248,Pending
14857,1385,Damaged,0,PENDING
14858,57799,damaged,-200,Rejected
14859,29587,,2942,Rejected
14860,33796,,99999,PENDING
14861,96730,WRONG,206,processed
14862,31774,Missing Item,627,Rejected
14863,42369,WRONG,4370,Processed
14864,76354,Missing Item,2186,Processed
14865,80412,WRONG,-200,Processed
14866,40896,Wrong Item,0,PENDING
14867,73773,Wrong Item,2329,Processed
14868,98671,WRONG,3189,processed
14869,58291,,4988,PENDING
14870,97632,Wrong Item,0,PENDING
14871,22946,Missing Item,99999,Pending
14872,76485,Wrong Item,636,Rejected
14873,63150,WRONG,1439,PENDING
14874,54461,,2658,Pending
14875,21381,,99999,Processed
14876,51357,Missing Item,4927,PENDING
14877,43689,Damaged,-200,processed
14878,65452,damaged,-200,processed
14879,47164,damaged,0,Rejected
14880,32730,Wrong Item,99999,Rejected
14881,45431,Missing Item,99999,Pending
14882,74469,WRONG,0,Pending
14883,43015,damaged,3311,PENDING
14884,17996,Wrong Item,0,Pending
14885,93547,,99999,processed
14886,63676,damaged,99999,Pending
14887,66049,,3768,processed
14888,9647,Missing Item,3599,processed
14889,51053,Missing Item,1160,Pending
14890,60641,Missing Item,583,processed
14891,19436,Wrong Item,0,Rejected
14892,63610,Late Delivery,1090,processed
14893,68514,WRONG,227,processed
14894,87878,,99999,Rejected
14895,67736,Late Delivery,0,PENDING
14896,70004,,3826,Pending
14897,46385,WRONG,3304,Pending
14898,46887,Wrong Item,99999,Processed
14899,1985,Damaged,99999,Rejected
14900,51225,Late Delivery,3252,Rejected
14901,31990,WRONG,99999,Processed
14902,70047,damaged,2200,PENDING
14903,82421,Damaged,99999,Pending
14904,50217,Late Delivery,0,Processed
14905,42376,Late Delivery,1208,processed
14906,85658,Missing Item,3501,processed
14907,11525,damaged,0,Processed
14908,49269,Damaged,99999,Pending
14909,26322,WRONG,0,Pending
14910,64017,,2875,Processed
14911,37549,Damaged,512,processed
14912,65335,Wrong Item,1125,Pending
14913,24951,WRONG,0,Pending
14914,12610,Late Delivery,-200,Processed
14915,89377,,0,Processed
14916,76328,,99999,Pending
14917,85400,Wrong Item,99999,Processed
14918,5477,Late Delivery,3982,Processed
14919,40937,Damaged,4050,Processed
14920,68974,Damaged,0,Rejected
14921,42487,Damaged,3439,Pending
14922,41629,Wrong Item,758,Pending
14923,37580,Wrong Item,4410,processed
14924,53637,,-200,processed
14925,87880,Late Delivery,1280,Rejected
14926,11555,Wrong Item,99999,Pending
14927,59193,WRONG,681,Rejected
14928,13136,Late Delivery,4234,Rejected
14929,88855,Wrong Item,1809,PENDING
14930,20710,Late Delivery,99999,Rejected
14931,52892,Late Delivery,4358,processed
14932,98354,Missing Item,0,Pending
14933,31484,WRONG,-200,processed
14934,28075,Damaged,3689,Processed
14935,79872,Late Delivery,0,Processed
14936,53245,Missing Item,209,Rejected
14937,36180,,0,Rejected
14938,41419,Wrong Item,1857,processed
14939,13683,damaged,99999,processed
14940,50956,,1972,PENDING
14941,66890,damaged,3035,processed
14942,73829,Missing Item,-200,Processed
14943,1991,,-200,Pending
14944,51452,damaged,905,Pending
14945,33731,Damaged,2464,PENDING
14946,93904,Missing Item,566,Processed
14947,69479,WRONG,-200,processed
14948,20385,,99999,Rejected
14949,78085,Missing Item,1070,Rejected
14950,8487,Damaged,3184,Pending
14951,17285,,3993,Processed
14952,38990,Wrong Item,1380,Pending
14953,53398,Missing Item,346,Pending
14954,11399,Wrong Item,99999,PENDING
14955,57890,Damaged,-200,Rejected
14956,78809,,0,processed
14957,24095,damaged,534,Pending
14958,62079,WRONG,3030,PENDING
14959,65829,WRONG,99999,processed
14960,21877,WRONG,1883,PENDING
14961,6096,Late Delivery,2398,processed
14962,32314,Damaged,944,Pending
14963,7383,Missing Item,3958,PENDING
14964,48906,Wrong Item,2675,Pending
14965,23408,WRONG,99999,PENDING
14966,46307,Wrong Item,4037,processed
14967,33582,,99999,Processed
14968,49024,damaged,-200,Rejected
14969,3989,Damaged,1782,processed
14970,95931,Missing Item,3298,PENDING
14971,28322,Damaged,0,Pending
14972,17134,Missing Item,4955,PENDING
14973,21274,Wrong Item,2263,Processed
14974,5754,Late Delivery,-200,Processed
14975,72536,WRONG,4990,Processed
14976,70278,Late Delivery,-200,Rejected
14977,68185,Missing Item,158,Processed
14978,68471,Missing Item,1331,Pending
14979,60951,,0,Processed
14980,60410,damaged,99999,Pending
14981,11427,Damaged,4676,Pending
14982,98714,Wrong Item,610,Rejected
14983,43758,WRONG,2378,processed
14984,72152,damaged,-200,Rejected
14985,8059,Damaged,-200,Processed
14986,71099,Damaged,-200,Processed
14987,13423,damaged,588,processed
14988,45624,Late Delivery,-200,Pending
14989,26310,Missing Item,99999,Pending
14990,45795,damaged,-200,PENDING
14991,1048,Late Delivery,-200,processed
14992,62172,Late Delivery,99999,Pending
14993,93073,,99999,Processed
14994,22935,,0,Rejected
14995,87050,,-200,PENDING
14996,76316,Late Delivery,1155,Pending
14997,23582,,99999,Processed
14998,61901,Damaged,0,Rejected
14999,40734,Wrong Item,2673,PENDING
15000,3073,Damaged,99999,processed
15001,44425,Missing Item,2093,PENDING
15002,71095,WRONG,4745,Rejected
15003,12662,damaged,99999,processed
15004,53591,damaged,1373,Rejected
15005,41870,damaged,-200,Rejected
15006,13790,damaged,2874,Processed
15007,64994,WRONG,99999,Pending
15008,69759,Damaged,0,Pending
15009,17358,,2803,processed
15010,37178,WRONG,-200,Rejected
15011,95283,damaged,-200,Pending
15012,97564,Wrong Item,-200,processed
15013,71607,Damaged,2371,PENDING
15014,12113,Wrong Item,2739,Pending
15015,28092,Missing Item,4959,Rejected
15016,71774,Missing Item,-200,processed
15017,26598,Late Delivery,3351,Rejected
15018,25402,Missing Item,1902,Processed
15019,70747,Late Delivery,-200,PENDING
15020,7415,,-200,processed
15021,59232,,0,processed
15022,2974,WRONG,2070,processed
15023,16407,Wrong Item,3569,processed
15024,70900,WRONG,2662,processed
15025,34931,Wrong Item,99999,PENDING
15026,41140,damaged,2894,Rejected
15027,10339,WRONG,3079,Pending
15028,42770,Damaged,733,Processed
15029,26956,,4265,Processed
15030,38508,Wrong Item,0,Processed
15031,43624,damaged,3156,Rejected
15032,70603,Late Delivery,4040,PENDING
15033,66442,Wrong Item,4199,processed
15034,34362,,232,PENDING
15035,69296,,99999,PENDING
15036,97598,WRONG,2688,Processed
15037,32278,Wrong Item,403,Processed
15038,68860,Missing Item,4016,PENDING
15039,81308,Missing Item,0,Rejected
15040,98196,WRONG,99999,Rejected
15041,20260,,99999,Rejected
15042,99621,,99999,processed
15043,22431,Wrong Item,99999,PENDING
15044,84103,damaged,-200,Processed
15045,46956,Wrong Item,-200,PENDING
15046,14221,WRONG,0,Pending
15047,54296,Wrong Item,0,Processed
15048,85225,Wrong Item,0,Pending
15049,62438,Wrong Item,0,Processed
15050,15377,damaged,4034,PENDING
15051,98148,Missing Item,2851,Rejected
15052,16138,Missing Item,866,Processed
15053,86553,Missing Item,737,Rejected
15054,27666,Damaged,201,Rejected
15055,85224,Damaged,698,Rejected
15056,60558,WRONG,99999,processed
15057,38993,Wrong Item,0,PENDING
15058,14874,Wrong Item,-200,Pending
15059,68596,WRONG,2371,processed
15060,99642,,-200,PENDING
15061,44921,damaged,-200,Rejected
15062,63767,Wrong Item,1295,processed
15063,66933,Missing Item,3157,Processed
15064,2508,WRONG,99999,Rejected
15065,92857,Wrong Item,3350,Pending
15066,25294,Late Delivery,-200,Pending
15067,94136,damaged,2566,Processed
15068,50032,,2491,PENDING
15069,29211,Late Delivery,2462,PENDING
15070,17008,Wrong Item,3397,Rejected
15071,46078,damaged,0,PENDING
15072,18811,Late Delivery,-200,Pending
15073,15058,Wrong Item,99999,PENDING
15074,12190,Damaged,4046,processed
15075,14853,Late Delivery,997,Processed
15076,79511,WRONG,4681,Rejected
15077,23274,Late Delivery,465,processed
15078,58223,WRONG,99999,Rejected
15079,5437,Late Delivery,4614,Processed
15080,46573,damaged,2273,Pending
15081,46864,damaged,2625,processed
15082,43421,Wrong Item,4677,Processed
15083,10274,Damaged,2767,PENDING
15084,81077,Missing Item,-200,Processed
15085,62380,,-200,processed
15086,35562,Wrong Item,99999,Pending
15087,17785,Damaged,99999,Processed
15088,88737,damaged,99999,Processed
15089,38463,WRONG,4289,Processed
15090,78575,Wrong Item,3659,Rejected
15091,43452,damaged,-200,PENDING
15092,66928,damaged,99999,Rejected
15093,98292,Damaged,1004,processed
15094,9433,WRONG,676,Pending
15095,27558,WRONG,1087,PENDING
15096,45104,Wrong Item,353,Pending
15097,37967,WRONG,2350,Processed
15098,84787,Damaged,0,Processed
15099,63225,Wrong Item,1325,Rejected
15100,16542,,99999,Processed
15101,70439,Missing Item,697,processed
15102,16981,damaged,152,processed
15103,74769,Damaged,4637,processed
15104,46562,Wrong Item,2578,Rejected
15105,83053,WRONG,614,PENDING
15106,17435,Late Delivery,1720,Processed
15107,96938,Late Delivery,99999,processed
15108,7339,Missing Item,99999,Processed
15109,65389,damaged,1365,Processed
15110,32472,,99999,processed
15111,91905,damaged,4139,processed
15112,15311,Late Delivery,-200,processed
15113,17412,,4879,processed
15114,45675,WRONG,3160,Pending
15115,16378,Missing Item,1140,Pending
15116,49109,damaged,-200,Rejected
15117,10988,Late Delivery,2913,PENDING
15118,34951,Wrong Item,99999,Rejected
15119,97753,damaged,0,processed
15120,60365,damaged,99999,processed
15121,22680,damaged,-200,Pending
15122,74500,damaged,4014,processed
15123,56136,Damaged,-200,processed
15124,96848,,-200,Pending
15125,80811,Wrong Item,355,Pending
15126,63063,damaged,823,processed
15127,11620,Wrong Item,-200,PENDING
15128,6374,Wrong Item,99999,Processed
15129,71442,,4264,PENDING
15130,91135,Late Delivery,99999,Pending
15131,5933,Late Delivery,0,processed
15132,26713,,3100,PENDING
15133,47645,WRONG,99999,processed
15134,19997,damaged,-200,PENDING
15135,30626,Wrong Item,246,Pending
15136,5768,WRONG,4605,processed
15137,83132,Late Delivery,3285,Rejected
15138,97987,Missing Item,367,Rejected
15139,86687,WRONG,1809,Pending
15140,3619,damaged,99999,Processed
15141,13121,Late Delivery,-200,Rejected
15142,92207,damaged,-200,PENDING
15143,84501,Damaged,2330,PENDING
15144,45194,,99999,Pending
15145,22683,Wrong Item,2070,processed
15146,97057,Missing Item,99999,Rejected
15147,13922,Damaged,99999,Processed
15148,65576,,2231,Rejected
15149,77422,WRONG,99999,Processed
15150,27573,Late Delivery,2590,PENDING
15151,99014,Late Delivery,99999,PENDING
15152,96271,Missing Item,0,PENDING
15153,13470,,1570,Rejected
15154,96334,Damaged,1344,Processed
15155,23758,Missing Item,877,Processed
15156,81469,WRONG,0,processed
15157,2551,Wrong Item,-200,Pending
15158,11854,Missing Item,-200,processed
15159,48496,WRONG,0,Processed
15160,44253,,0,Rejected
15161,69011,WRONG,0,Rejected
15162,88923,WRONG,-200,PENDING
15163,61472,Damaged,-200,PENDING
15164,63694,Late Delivery,99999,processed
15165,82787,Missing Item,-200,Pending
15166,33170,,4397,Pending
15167,25975,damaged,857,Pending
15168,83329,WRONG,997,PENDING
15169,57460,WRONG,4093,Processed
15170,88836,Wrong Item,99999,Pending
15171,20498,Late Delivery,3086,processed
15172,87092,Late Delivery,3362,Rejected
15173,51473,Missing Item,-200,Pending
15174,64516,damaged,-200,PENDING
15175,87423,Damaged,2936,Processed
15176,34383,Damaged,4650,Pending
15177,80699,Missing Item,-200,Pending
15178,34329,Wrong Item,3909,processed
15179,67914,Damaged,1566,processed
15180,14380,Missing Item,99999,PENDING
15181,56310,Late Delivery,2150,PENDING
15182,84011,Late Delivery,99999,Pending
15183,85715,WRONG,-200,PENDING
15184,19356,,-200,Pending
15185,19055,Missing Item,-200,processed
15186,32342,Wrong Item,1860,Pending
15187,90877,Wrong Item,-200,processed
15188,92460,damaged,99999,Processed
15189,19811,,0,PENDING
15190,42869,Wrong Item,3443,Rejected
15191,145,WRONG,501,Rejected
15192,55107,damaged,-200,Pending
15193,68030,Wrong Item,710,PENDING
15194,69442,Wrong Item,0,Rejected
15195,70372,damaged,0,Rejected
15196,43889,Wrong Item,99999,Pending
15197,74155,Damaged,2231,Pending
15198,6287,,99999,Rejected
15199,5570,Missing Item,-200,PENDING
15200,17028,Late Delivery,99999,Processed
15201,25934,WRONG,4075,Pending
15202,52643,Damaged,2953,PENDING
15203,31133,WRONG,-200,Processed
15204,77119,,2402,Rejected
15205,38811,,3332,Pending
15206,30585,WRONG,-200,PENDING
15207,92124,Missing Item,4449,Processed
15208,41339,Late Delivery,1744,Processed
15209,59724,damaged,955,Processed
15210,92412,Wrong Item,1640,Processed
15211,22416,Missing Item,1874,Rejected
15212,44520,WRONG,1852,Rejected
15213,22200,,1207,processed
15214,21821,,0,Rejected
15215,94573,Late Delivery,1367,Rejected
15216,76303,Missing Item,1757,Rejected
15217,72410,Wrong Item,4729,PENDING
15218,43374,Wrong Item,1414,processed
15219,40300,,2902,processed
15220,90743,Wrong Item,0,processed
15221,41058,WRONG,-200,PENDING
15222,1640,WRONG,4145,PENDING
15223,73247,damaged,99999,PENDING
15224,15888,damaged,258,PENDING
15225,27781,Wrong Item,0,PENDING
15226,6642,Damaged,3645,processed
15227,50655,Wrong Item,99999,Processed
15228,18517,damaged,-200,Rejected
15229,7404,WRONG,0,processed
15230,98823,Damaged,456,PENDING
15231,68223,Damaged,99999,PENDING
15232,51994,WRONG,2718,PENDING
15233,7543,Wrong Item,0,Processed
15234,1754,Missing Item,177,PENDING
15235,67844,WRONG,2271,Processed
15236,68947,Wrong Item,3869,Rejected
15237,57755,,4294,Pending
15238,10163,Missing Item,-200,Processed
15239,15245,Missing Item,0,processed
15240,66802,Wrong Item,-200,PENDING
15241,76857,damaged,4238,Processed
15242,35594,,0,processed
15243,34135,damaged,2177,PENDING
15244,85934,Damaged,529,processed
15245,41209,Late Delivery,412,Pending
15246,19845,damaged,99999,Processed
15247,54850,,0,processed
15248,12876,,-200,Processed
15249,57996,Late Delivery,0,Pending
15250,1038,WRONG,1261,Rejected
15251,14354,WRONG,0,Processed
15252,35649,Wrong Item,178,processed
15253,96924,Late Delivery,3334,processed
15254,91938,damaged,0,Rejected
15255,99595,,4893,processed
15256,76157,WRONG,2857,Processed
15257,63816,WRONG,0,Processed
15258,75608,WRONG,698,PENDING
15259,28149,,2584,Rejected
15260,75268,,2756,Processed
15261,75394,Damaged,-200,Pending
15262,46435,,163,Pending
15263,30102,,0,Pending
15264,61817,Late Delivery,1297,Pending
15265,54261,Late Delivery,0,processed
15266,50175,WRONG,4948,processed
15267,80797,Late Delivery,4298,Rejected
15268,59488,WRONG,-200,Rejected
15269,12692,Damaged,0,processed
15270,73431,Missing Item,99999,Processed
15271,70383,damaged,2911,processed
15272,34276,WRONG,2556,Pending
15273,88352,Missing Item,2995,processed
15274,14622,Wrong Item,99999,Rejected
15275,47811,WRONG,0,processed
15276,73891,Late Delivery,99999,Processed
15277,94792,Late Delivery,2205,Processed
15278,8252,Missing Item,-200,PENDING
15279,34753,Wrong Item,-200,Rejected
15280,77370,,-200,Processed
15281,10097,Wrong Item,153,Pending
15282,41557,Late Delivery,4098,Rejected
15283,47045,Damaged,1953,Rejected
15284,51061,Wrong Item,167,Processed
15285,61588,WRONG,-200,PENDING
15286,19407,Damaged,1192,processed
15287,47550,Wrong Item,99999,Processed
15288,75947,damaged,0,PENDING
15289,19498,Wrong Item,99999,Pending
15290,39571,Missing Item,1708,processed
15291,38180,Missing Item,0,Pending
15292,55569,Wrong Item,0,PENDING
15293,8438,damaged,99999,Rejected
15294,17531,,3675,PENDING
15295,12601,Missing Item,0,Processed
15296,92449,,605,Pending
15297,89931,Damaged,99999,Rejected
15298,22135,WRONG,99999,Processed
15299,557,,99999,Rejected
15300,66962,WRONG,2279,PENDING
15301,54851,Missing Item,-200,Processed
15302,69944,WRONG,256,PENDING
15303,14446,WRONG,99999,Pending
15304,17343,damaged,0,PENDING
15305,5320,damaged,659,Processed
15306,34913,WRONG,2685,PENDING
15307,94056,,0,PENDING
15308,55028,Late Delivery,2885,Pending
15309,57467,Missing Item,0,processed
15310,15472,Late Delivery,-200,Processed
15311,27486,Late Delivery,2539,Rejected
15312,18874,Wrong Item,99999,Rejected
15313,70236,Damaged,1647,Rejected
15314,46825,Wrong Item,-200,Processed
15315,49429,damaged,-200,processed
15316,80585,WRONG,3309,PENDING
15317,75933,WRONG,2728,PENDING
15318,19428,Wrong Item,4647,processed
15319,32441,Missing Item,2952,Rejected
15320,14985,Wrong Item,99999,Pending
15321,71477,Missing Item,99999,Pending
15322,49227,Late Delivery,2492,PENDING
15323,96778,Late Delivery,2046,Rejected
15324,93947,Damaged,4295,PENDING
15325,94640,Late Delivery,99999,processed
15326,80061,Late Delivery,-200,PENDING
15327,43840,,0,Processed
15328,89448,,1929,Processed
15329,22193,Late Delivery,528,Pending
15330,84882,,4511,Pending
15331,31915,Late Delivery,99999,Rejected
15332,66766,Late Delivery,99999,Pending
15333,65860,,1384,Processed
15334,55454,Wrong Item,0,Rejected
15335,61777,WRONG,165,Processed
15336,84735,Damaged,2893,Rejected
15337,80645,Late Delivery,3344,PENDING
15338,24487,Late Delivery,2428,Pending
15339,8350,Wrong Item,1512,Processed
15340,25140,Missing Item,0,Processed
15341,17525,,0,Rejected
15342,53047,Damaged,99999,PENDING
15343,2047,damaged,99999,Processed
15344,92221,damaged,0,Pending
15345,96084,Late Delivery,-200,Rejected
15346,85515,Late Delivery,0,processed
15347,63120,Missing Item,-200,processed
15348,16911,damaged,99999,processed
15349,78723,WRONG,-200,Processed
15350,59828,Late Delivery,-200,Processed
15351,41027,Wrong Item,1399,Rejected
15352,98133,Late Delivery,4186,Processed
15353,84216,Damaged,184,Processed
15354,7855,damaged,3321,Rejected
15355,44497,,0,Rejected
15356,4111,Missing Item,2352,Rejected
15357,58719,Late Delivery,-200,processed
15358,11467,Wrong Item,-200,PENDING
15359,23799,Wrong Item,0,processed
15360,97963,Wrong Item,2727,PENDING
15361,89069,,4423,Pending
15362,13177,Missing Item,3767,Pending
15363,69961,Wrong Item,3998,Rejected
15364,89129,WRONG,99999,PENDING
15365,57566,Damaged,689,processed
15366,7193,Damaged,-200,processed
15367,78624,,0,Rejected
15368,23507,Late Delivery,4872,Pending
15369,22087,damaged,-200,processed
15370,19986,Late Delivery,3565,Processed
15371,9902,Late Delivery,-200,Rejected
15372,99699,,1806,PENDING
15373,79947,Wrong Item,99999,Rejected
15374,44061,damaged,1768,processed
15375,46452,WRONG,4158,Rejected
15376,85232,Late Delivery,1854,Rejected
15377,53145,,2140,Processed
15378,27007,,-200,processed
15379,82310,Missing Item,540,Processed
15380,20148,Wrong Item,0,Pending
15381,87818,Wrong Item,99999,Processed
15382,6040,Wrong Item,1748,processed
15383,41539,Late Delivery,4944,Pending
15384,44298,,1065,processed
15385,7147,,-200,Pending
15386,94813,Missing Item,99999,Processed
15387,45326,Damaged,2703,processed
15388,16661,WRONG,99999,Rejected
15389,85548,damaged,1884,Rejected
15390,52592,WRONG,0,processed
15391,70826,WRONG,99999,Pending
15392,33728,Late Delivery,-200,Rejected
15393,33422,WRONG,99999,Processed
15394,43736,,4043,Processed
15395,98652,,0,PENDING
15396,31704,Wrong Item,1720,Processed
15397,1600,WRONG,1947,Pending
15398,99769,Damaged,889,Rejected
15399,79004,,4025,Pending
15400,13496,Wrong Item,99999,Processed
15401,83685,Late Delivery,3564,PENDING
15402,48528,WRONG,-200,Rejected
15403,12303,Missing Item,1055,processed
15404,43721,damaged,1874,PENDING
15405,33531,WRONG,4388,PENDING
15406,71480,Wrong Item,1389,Rejected
15407,1439,damaged,0,Pending
15408,47447,,99999,PENDING
15409,68169,,-200,PENDING
15410,4406,Late Delivery,3830,Processed
15411,41380,Late Delivery,99999,Rejected
15412,61171,Wrong Item,0,Pending
15413,38853,WRONG,1289,Pending
15414,71888,damaged,2134,Rejected
15415,26593,Damaged,-200,Processed
15416,95315,,2022,PENDING
15417,58359,Damaged,99999,Processed
15418,32978,Wrong Item,0,Pending
15419,63030,damaged,0,PENDING
15420,94901,,4842,Processed
15421,68210,Late Delivery,99999,Pending
15422,48809,Damaged,-200,Rejected
15423,17460,Wrong Item,181,Pending
15424,31899,Damaged,0,Rejected
15425,10111,WRONG,3833,Processed
15426,70549,Damaged,-200,PENDING
15427,77092,Missing Item,99999,PENDING
15428,94032,Late Delivery,99999,Rejected
15429,22831,Wrong Item,1111,Processed
15430,70089,WRONG,0,Rejected
15431,54188,Missing Item,0,processed
15432,84637,Late Delivery,0,Processed
15433,30827,Wrong Item,4104,Pending
15434,54155,Wrong Item,898,Processed
15435,2021,damaged,0,processed
15436,9272,Damaged,99999,processed
15437,44533,Damaged,-200,Pending
15438,54757,damaged,2195,processed
15439,35984,Damaged,1296,Processed
15440,83733,,99999,PENDING
15441,80707,,4827,Rejected
15442,70069,,1300,processed
15443,96598,Late Delivery,3128,Pending
15444,63260,Missing Item,1712,Rejected
15445,66732,damaged,4127,processed
15446,29662,damaged,1506,processed
15447,5323,Damaged,1373,Processed
15448,56487,WRONG,2137,Rejected
15449,91513,,2576,Rejected
15450,75775,Late Delivery,-200,Rejected
15451,15133,,4316,PENDING
15452,60165,Late Delivery,432,processed
15453,88184,Wrong Item,244,processed
15454,83772,Late Delivery,99999,Processed
15455,6721,Missing Item,99999,PENDING
15456,16720,Wrong Item,0,Rejected
15457,80019,Damaged,426,PENDING
15458,84236,damaged,-200,processed
15459,70656,Late Delivery,-200,processed
15460,78674,Late Delivery,2212,Processed
15461,94133,Missing Item,4493,Processed
15462,99191,Late Delivery,1780,Rejected
15463,46293,Missing Item,1652,Pending
15464,81830,Late Delivery,-200,Rejected
15465,59259,Wrong Item,4608,Pending
15466,25377,damaged,147,Processed
15467,17469,Late Delivery,1114,processed
15468,34023,WRONG,3222,processed
15469,57304,Late Delivery,99999,PENDING
15470,25519,WRONG,2646,Pending
15471,1877,Wrong Item,-200,Rejected
15472,68562,Late Delivery,99999,PENDING
15473,66721,WRONG,0,Processed
15474,44882,,-200,Pending
15475,41837,Missing Item,4055,Pending
15476,69495,WRONG,0,Processed
15477,38456,WRONG,3450,Pending
15478,79366,Wrong Item,1013,Processed
15479,74222,damaged,4479,processed
15480,99689,Late Delivery,3056,Rejected
15481,18986,damaged,3294,Processed
15482,81856,,907,Processed
15483,66161,WRONG,0,Pending
15484,11956,damaged,-200,Pending
15485,54429,damaged,4188,Rejected
15486,28719,,2911,Processed
15487,95974,Wrong Item,0,processed
15488,44044,,99999,Pending
15489,59036,,0,Pending
15490,90737,Wrong Item,-200,processed
15491,42958,Wrong Item,4859,PENDING
15492,8358,Missing Item,3362,processed
15493,89428,damaged,99999,Pending
15494,50988,Wrong Item,99999,PENDING
15495,27222,Wrong Item,-200,Processed
15496,82461,Wrong Item,0,processed
15497,40261,Missing Item,1648,Processed
15498,37712,damaged,99999,Pending
15499,14020,Damaged,-200,PENDING
15500,47333,WRONG,2706,Processed
15501,42456,WRONG,0,Pending
15502,34650,,99999,Pending
15503,70471,,4372,processed
15504,88022,,2507,Pending
15505,64366,,99999,PENDING
15506,9870,,561,processed
15507,1200,Late Delivery,-200,Rejected
15508,64586,damaged,-200,processed
15509,46104,Missing Item,1149,Rejected
15510,23764,WRONG,0,Rejected
15511,71987,,712,PENDING
15512,93635,Damaged,-200,Pending
15513,32398,Wrong Item,635,processed
15514,65354,Damaged,3141,processed
15515,76820,WRONG,4573,processed
15516,83552,WRONG,1010,Rejected
15517,92064,damaged,3324,Rejected
15518,5255,damaged,-200,processed
15519,89155,damaged,99999,Processed
15520,15569,Late Delivery,2175,Pending
15521,88032,Late Delivery,2791,Pending
15522,62378,,2800,Rejected
15523,67883,Damaged,4345,Pending
15524,98027,Wrong Item,3910,PENDING
15525,99850,,-200,PENDING
15526,14608,WRONG,2397,Rejected
15527,52474,Missing Item,-200,Processed
