Order_ID,Customer_ID,Product_ID,Order_Time,Dispatch_Time,Delivery_Time,Status,Delay_Minutes,City_ID,Partner_ID
22727,1520,1909,10-10-2020,10-10-2020 15:00,12-10-2020 16:00,In Transit,209,,26
11939,5243,2375,07-01-2024,07-01-2024 05:00,08-01-2024 00:00,delivered,-50,,17
77743,3781,1881,12-08-2020,13-08-2020 06:00,14-08-2020 19:00,Delayed,,,29
30983,5786,1930,26-07-2025,28-07-2025 00:00,30-07-2025 21:00,DELIVERED,209,,41
11872,2641,2635,03-02-2025,04-02-2025 00:00,04-02-2025 04:00,Delayed,-50,,29
77746,1328,930,12-03-2025,13-03-2025 15:00,16-03-2025 13:00,,33,42,25
52,5861,224,14-07-2021,16-07-2021 00:00,19-07-2021 17:00,delivered,,16,16
77748,2385,2571,24-02-2022,24-02-2022 17:00,27-02-2022 06:00,In Transit,-50,,27
16625,1593,2055,16-09-2023,16-09-2023 02:00,16-09-2023 08:00,DELIVERED,164,94,59
77750,3010,1673,14-06-2025,14-06-2025 04:00,16-06-2025 17:00,DELIVERED,,46,24
10608,3102,219,19-09-2025,19-09-2025 12:00,22-09-2025 23:00,,,,38
8658,4059,103,01-04-2023,02-04-2023 00:00,05-04-2023 14:00,DELIVERED,,26,5
14684,5156,2339,14-12-2021,15-12-2021 05:00,17-12-2021 04:00,,38,,44
77754,4633,1922,20-04-2023,21-04-2023 21:00,25-04-2023 14:00,delivered,9999,26,29
77755,1804,1670,06-08-2021,06-08-2021 04:00,10-08-2021 01:00,DELIVERED,242,,22
37463,1260,1865,15-01-2022,16-01-2022 02:00,19-01-2022 02:00,delivered,-50,1,40
77757,3840,1240,14-10-2022,14-10-2022 17:00,17-10-2022 06:00,Delayed,20,93,46
43604,5591,1409,24-12-2020,25-12-2020 14:00,27-12-2020 16:00,In Transit,,,25
9810,2265,2954,10-10-2025,10-10-2025 04:00,11-10-2025 08:00,DELIVERED,-50,,58
77760,5810,1037,09-09-2023,11-09-2023 00:00,12-09-2023 12:00,DELIVERED,35,8,36
77761,1033,1688,31-07-2024,01-08-2024 04:00,03-08-2024 01:00,Delivered,-50,97,22
77762,5016,669,01-07-2022,02-07-2022 05:00,06-07-2022 05:00,In Transit,9999,9,14
30716,2818,649,05-04-2020,05-04-2020 04:00,06-04-2020 11:00,Delivered,-50,20,1
77764,4053,178,01-02-2024,02-02-2024 17:00,03-02-2024 15:00,DELIVERED,-50,,54
6836,2715,2909,23-01-2020,24-01-2020 17:00,24-01-2020 21:00,DELIVERED,-50,,33
77766,3160,1095,19-05-2025,20-05-2025 21:00,24-05-2025 12:00,,90,66,26
34360,2603,1878,04-01-2024,05-01-2024 10:00,06-01-2024 20:00,DELIVERED,280,,49
24592,5491,2708,10-06-2024,11-06-2024 18:00,14-06-2024 19:00,Delayed,,,57
77769,4086,912,28-12-2021,28-12-2021 08:00,29-12-2021 00:00,DELIVERED,9999,67,17
77770,5445,1572,10-08-2023,10-08-2023 07:00,13-08-2023 03:00,Delayed,9999,22,59
48252,4449,2719,18-05-2025,19-05-2025 07:00,21-05-2025 20:00,Delivered,,,16
18776,4816,346,28-10-2020,28-10-2020 05:00,28-10-2020 10:00,Delayed,-50,,2
77773,1686,245,23-12-2024,24-12-2024 19:00,27-12-2024 13:00,In Transit,200,73,31
77774,4214,1913,17-04-2025,17-04-2025 17:00,19-04-2025 10:00,Delayed,-50,38,15
77775,4747,2754,07-10-2025,08-10-2025 07:00,09-10-2025 19:00,,7,62,11
26147,2511,2224,02-06-2022,03-06-2022 20:00,05-06-2022 17:00,DELIVERED,-50,,36
77777,2931,241,29-11-2022,29-11-2022 04:00,30-11-2022 06:00,DELIVERED,-50,,46
77778,4362,530,01-09-2024,01-09-2024 03:00,03-09-2024 15:00,delivered,297,,26
47028,2557,676,21-07-2023,22-07-2023 17:00,23-07-2023 01:00,Delayed,9999,1,19
47935,2472,222,13-08-2024,13-08-2024 05:00,13-08-2024 23:00,Delayed,9999,,36
44451,1459,434,15-08-2024,15-08-2024 21:00,19-08-2024 03:00,Delayed,-50,,44
77782,5508,1717,21-12-2023,22-12-2023 00:00,25-12-2023 16:00,DELIVERED,-50,,29
38782,1176,1921,18-05-2022,18-05-2022 06:00,20-05-2022 11:00,,177,,11
35284,2386,695,02-09-2023,03-09-2023 18:00,06-09-2023 20:00,In Transit,9999,,5
43799,1799,1981,27-03-2022,27-03-2022 01:00,30-03-2022 19:00,DELIVERED,9999,83,48
77786,5470,2442,08-10-2023,08-10-2023 07:00,09-10-2023 16:00,Delivered,-50,75,37
23713,1848,1292,12-02-2023,12-02-2023 15:00,14-02-2023 09:00,In Transit,-50,32,53
33632,2282,205,17-02-2024,18-02-2024 06:00,21-02-2024 06:00,,,,37
77789,3468,1421,22-03-2023,23-03-2023 19:00,25-03-2023 17:00,delivered,,78,1
77790,3564,844,31-12-2020,01-01-2021 09:00,03-01-2021 08:00,In Transit,-50,98,40
38270,2823,867,13-03-2022,13-03-2022 14:00,17-03-2022 06:00,In Transit,9999,,26
77792,3182,2045,10-08-2020,10-08-2020 09:00,13-08-2020 01:00,,178,,17
23798,3083,2763,15-04-2021,15-04-2021 18:00,16-04-2021 10:00,Delayed,,,32
77794,3639,183,25-01-2023,26-01-2023 01:00,27-01-2023 04:00,,-50,,1
77795,4132,275,25-06-2024,26-06-2024 02:00,27-06-2024 15:00,Delivered,9999,,56
10194,5849,1380,06-12-2022,06-12-2022 05:00,10-12-2022 05:00,DELIVERED,-50,,14
77797,3958,1398,22-07-2024,22-07-2024 01:00,22-07-2024 16:00,In Transit,,,36
29754,2584,2220,29-10-2023,29-10-2023 13:00,01-11-2023 03:00,Delivered,-50,,57
39721,5363,2286,17-07-2020,17-07-2020 06:00,19-07-2020 21:00,Delivered,9999,,43
77800,2334,1854,01-08-2025,02-08-2025 20:00,03-08-2025 22:00,,267,3,25
77801,2739,854,11-05-2022,12-05-2022 02:00,14-05-2022 05:00,Delayed,,91,34
49888,2952,2253,13-08-2020,13-08-2020 05:00,14-08-2020 04:00,DELIVERED,-50,,4
77803,5891,773,29-11-2022,29-11-2022 18:00,03-12-2022 05:00,delivered,285,99,17
77804,4177,2708,22-06-2024,22-06-2024 10:00,23-06-2024 04:00,Delivered,9999,,31
77805,1398,119,23-08-2022,23-08-2022 01:00,27-08-2022 01:00,DELIVERED,-50,,25
77806,5073,2066,05-11-2024,05-11-2024 11:00,07-11-2024 08:00,Delivered,-50,30,40
77807,2026,554,17-12-2024,18-12-2024 12:00,20-12-2024 00:00,delivered,207,,55
1389,4742,276,28-06-2024,30-06-2024 00:00,30-06-2024 11:00,Delayed,12,,25
77809,5989,2971,24-04-2020,24-04-2020 22:00,28-04-2020 02:00,Delayed,261,,41
44256,4918,2088,21-10-2020,21-10-2020 10:00,22-10-2020 09:00,In Transit,-50,87,6
16596,2863,1606,05-10-2023,06-10-2023 04:00,10-10-2023 02:00,In Transit,9999,99,18
77812,2711,1875,03-07-2022,03-07-2022 13:00,04-07-2022 12:00,delivered,9999,56,16
77813,4171,1040,05-09-2025,06-09-2025 04:00,08-09-2025 17:00,Delayed,-50,82,5
77814,3457,2662,03-01-2020,03-01-2020 11:00,06-01-2020 16:00,DELIVERED,9999,,10
77815,4493,2587,13-12-2020,14-12-2020 19:00,15-12-2020 04:00,Delayed,-50,,40
77816,2870,329,19-03-2020,19-03-2020 06:00,19-03-2020 09:00,In Transit,,,28
77817,2304,1541,02-04-2021,02-04-2021 17:00,04-04-2021 17:00,In Transit,9999,,52
17672,3096,1640,14-05-2020,15-05-2020 01:00,18-05-2020 08:00,Delivered,72,,28
77819,3000,278,09-10-2023,10-10-2023 20:00,14-10-2023 10:00,delivered,-50,16,13
9069,2359,880,21-04-2025,22-04-2025 20:00,25-04-2025 15:00,In Transit,-50,,27
22932,4640,485,29-05-2025,29-05-2025 21:00,31-05-2025 01:00,,9999,,46
5300,3341,2919,04-05-2020,04-05-2020 07:00,04-05-2020 23:00,delivered,9999,57,44
11765,1413,2895,20-03-2022,21-03-2022 19:00,23-03-2022 23:00,Delayed,,28,45
14171,2204,2600,19-08-2022,20-08-2022 02:00,20-08-2022 04:00,DELIVERED,9999,,23
77825,2504,506,15-08-2025,15-08-2025 17:00,17-08-2025 22:00,Delivered,,48,29
7472,4128,1694,05-08-2024,07-08-2024 00:00,07-08-2024 10:00,,9999,29,46
23600,2304,2143,25-05-2023,25-05-2023 13:00,25-05-2023 23:00,DELIVERED,,,29
40085,3251,1143,23-05-2023,23-05-2023 07:00,24-05-2023 15:00,,257,,39
29674,3303,1912,21-10-2024,21-10-2024 13:00,25-10-2024 10:00,DELIVERED,9999,,1
32181,3526,2675,01-01-2025,02-01-2025 21:00,03-01-2025 04:00,Delayed,,,18
77831,3141,2710,18-09-2025,18-09-2025 05:00,18-09-2025 09:00,DELIVERED,179,29,18
77832,2814,2881,30-07-2020,30-07-2020 07:00,30-07-2020 19:00,delivered,-50,80,5
10026,1610,2775,18-03-2025,19-03-2025 13:00,19-03-2025 18:00,,,100,19
77834,2593,421,09-04-2020,10-04-2020 06:00,13-04-2020 11:00,DELIVERED,,38,38
77835,4666,444,28-04-2023,28-04-2023 13:00,02-05-2023 09:00,Delayed,9999,18,41
77836,1051,1686,01-12-2025,01-12-2025 09:00,03-12-2025 05:00,DELIVERED,9999,80,59
31944,1361,322,03-01-2024,03-01-2024 08:00,06-01-2024 10:00,Delivered,,,42
22034,2097,2380,14-07-2022,14-07-2022 06:00,15-07-2022 00:00,Delayed,-50,74,3
77839,3290,858,28-07-2021,28-07-2021 20:00,30-07-2021 02:00,Delivered,199,39,60
77840,3437,1585,12-05-2021,13-05-2021 15:00,17-05-2021 00:00,DELIVERED,,,34
77841,4849,2680,05-12-2022,05-12-2022 11:00,07-12-2022 07:00,,9999,,28
4612,2826,1116,03-06-2022,03-06-2022 23:00,04-06-2022 05:00,DELIVERED,-50,,25
77843,1796,2503,01-07-2024,01-07-2024 23:00,04-07-2024 00:00,In Transit,-50,,23
33414,2411,720,24-12-2022,24-12-2022 09:00,27-12-2022 13:00,In Transit,,,7
33112,1165,2766,15-04-2023,15-04-2023 18:00,17-04-2023 09:00,Delivered,9999,19,7
11887,5868,364,12-02-2022,13-02-2022 05:00,15-02-2022 06:00,In Transit,97,94,29
77847,3894,1145,16-08-2022,17-08-2022 03:00,17-08-2022 12:00,Delayed,9999,,13
24863,2542,2340,06-11-2022,06-11-2022 13:00,08-11-2022 16:00,,-50,14,53
2088,5237,707,25-01-2024,25-01-2024 17:00,28-01-2024 12:00,,9999,74,58
77850,5183,1368,11-05-2021,12-05-2021 07:00,13-05-2021 16:00,,-50,88,33
22834,3620,823,28-09-2024,29-09-2024 13:00,03-10-2024 00:00,Delayed,9999,,25
77852,2062,2347,16-07-2025,16-07-2025 12:00,17-07-2025 16:00,delivered,-50,,51
77853,1664,1112,19-03-2024,19-03-2024 10:00,20-03-2024 14:00,Delivered,85,71,57
77854,2476,1253,11-05-2022,12-05-2022 13:00,16-05-2022 13:00,,45,,23
28309,2336,1704,14-12-2021,14-12-2021 18:00,16-12-2021 00:00,In Transit,-50,,28
48322,4359,1153,15-05-2020,16-05-2020 07:00,19-05-2020 20:00,In Transit,16,,7
26264,2952,1532,01-01-2020,01-01-2020 07:00,02-01-2020 03:00,In Transit,,30,50
77858,5617,144,10-04-2024,11-04-2024 21:00,14-04-2024 15:00,,,,19
77859,1240,2838,22-08-2020,23-08-2020 23:00,25-08-2020 20:00,,9999,,43
47294,2197,741,22-02-2020,23-02-2020 20:00,27-02-2020 03:00,,-50,,49
11471,2830,1564,20-09-2024,20-09-2024 10:00,20-09-2024 12:00,DELIVERED,-50,,1
77862,1849,1756,01-07-2022,01-07-2022 06:00,03-07-2022 15:00,In Transit,,96,9
10588,4900,732,23-01-2020,24-01-2020 05:00,24-01-2020 12:00,In Transit,53,97,13
18078,3921,2653,28-02-2022,28-02-2022 18:00,03-03-2022 18:00,delivered,9999,,46
77865,1998,1616,24-01-2020,24-01-2020 17:00,24-01-2020 23:00,delivered,150,,12
3115,4714,2223,16-10-2020,18-10-2020 00:00,21-10-2020 20:00,Delivered,9999,58,1
19502,2190,578,12-06-2021,12-06-2021 21:00,16-06-2021 04:00,DELIVERED,-50,,29
17696,4387,1913,28-04-2021,30-04-2021 00:00,30-04-2021 14:00,DELIVERED,-50,,16
41405,3500,1019,03-01-2020,03-01-2020 08:00,06-01-2020 02:00,,276,96,26
11746,5829,1490,17-02-2020,18-02-2020 21:00,19-02-2020 11:00,DELIVERED,231,,59
22122,2699,1726,15-05-2024,15-05-2024 07:00,17-05-2024 11:00,Delayed,,59,34
42672,2110,667,20-11-2023,21-11-2023 03:00,24-11-2023 02:00,,-50,89,6
77873,2938,1247,27-12-2022,27-12-2022 17:00,29-12-2022 09:00,,,95,50
5070,3836,470,25-02-2024,26-02-2024 10:00,28-02-2024 05:00,Delivered,,,3
39515,2035,2927,30-08-2021,31-08-2021 00:00,31-08-2021 10:00,delivered,9999,71,11
22767,4494,802,23-08-2023,23-08-2023 16:00,25-08-2023 14:00,,-50,,55
28577,4029,2216,15-11-2021,15-11-2021 04:00,18-11-2021 15:00,Delayed,94,,51
77878,1976,2838,03-06-2025,03-06-2025 12:00,05-06-2025 17:00,Delivered,-50,22,13
77879,3828,731,25-11-2022,25-11-2022 22:00,27-11-2022 20:00,,-50,,8
18932,4465,884,15-12-2023,16-12-2023 20:00,17-12-2023 22:00,Delayed,-50,69,43
77881,5233,712,29-10-2024,30-10-2024 06:00,31-10-2024 09:00,DELIVERED,-50,55,8
32012,3959,1533,12-04-2020,12-04-2020 02:00,14-04-2020 20:00,Delayed,,4,29
77883,5400,559,19-06-2022,19-06-2022 03:00,20-06-2022 06:00,Delayed,-50,21,21
8605,5634,2869,16-09-2025,16-09-2025 14:00,19-09-2025 13:00,Delayed,,55,58
29084,2682,1529,19-04-2023,19-04-2023 11:00,20-04-2023 04:00,DELIVERED,,,54
33404,5996,2912,08-03-2020,08-03-2020 05:00,10-03-2020 14:00,Delivered,,,30
77887,5939,1850,19-07-2020,19-07-2020 01:00,22-07-2020 15:00,In Transit,,,49
19592,5772,268,01-04-2021,02-04-2021 07:00,05-04-2021 12:00,Delivered,-50,89,4
14496,5098,2304,21-05-2022,22-05-2022 16:00,25-05-2022 18:00,,-50,,13
77890,3999,1985,21-10-2023,21-10-2023 16:00,22-10-2023 23:00,,207,23,16
77891,5964,676,19-11-2021,19-11-2021 13:00,21-11-2021 14:00,In Transit,9999,,5
77892,4765,2612,05-09-2023,06-09-2023 10:00,07-09-2023 22:00,Delivered,-50,50,8
14355,1819,1371,17-08-2025,18-08-2025 12:00,18-08-2025 17:00,Delivered,9999,5,15
31456,5180,2178,16-06-2022,17-06-2022 06:00,21-06-2022 03:00,In Transit,-50,,37
39629,2550,376,16-09-2024,16-09-2024 22:00,17-09-2024 00:00,Delivered,167,,20
77896,3618,1849,17-10-2021,18-10-2021 17:00,20-10-2021 15:00,Delayed,9999,64,48
38628,3312,450,15-06-2020,15-06-2020 04:00,18-06-2020 17:00,delivered,275,,44
77898,3582,705,08-01-2023,09-01-2023 03:00,11-01-2023 06:00,DELIVERED,253,36,24
77899,3321,909,11-11-2024,13-11-2024 00:00,15-11-2024 18:00,DELIVERED,-50,43,41
77900,3415,2068,11-05-2024,12-05-2024 20:00,15-05-2024 12:00,,,,18
778,5530,2161,26-03-2024,26-03-2024 13:00,30-03-2024 09:00,delivered,235,14,27
77902,5633,1421,17-12-2023,18-12-2023 10:00,19-12-2023 16:00,In Transit,,36,46
45929,4549,1919,30-11-2025,01-12-2025 22:00,04-12-2025 16:00,DELIVERED,-50,,20
42951,1150,1196,19-11-2025,19-11-2025 14:00,20-11-2025 12:00,DELIVERED,201,,32
45756,3704,2882,05-08-2020,06-08-2020 18:00,08-08-2020 18:00,delivered,,,13
77906,5570,2361,16-06-2020,16-06-2020 10:00,18-06-2020 07:00,Delivered,9999,98,1
77907,2574,2498,20-09-2022,20-09-2022 07:00,24-09-2022 01:00,In Transit,-50,46,33
77908,4506,1412,15-11-2020,15-11-2020 22:00,18-11-2020 04:00,Delayed,86,,33
77909,2574,1047,15-02-2020,16-02-2020 02:00,19-02-2020 23:00,,-50,75,27
1112,1612,1087,18-09-2023,19-09-2023 01:00,21-09-2023 14:00,delivered,,100,28
43755,2042,2781,07-03-2025,07-03-2025 21:00,10-03-2025 21:00,,9999,,1
77912,3701,2400,19-10-2023,19-10-2023 17:00,23-10-2023 14:00,Delivered,-50,,3
25307,5047,1785,27-10-2021,28-10-2021 22:00,01-11-2021 11:00,In Transit,9999,,17
4419,1211,2553,08-11-2020,08-11-2020 20:00,12-11-2020 04:00,In Transit,9999,34,2
77915,3108,323,17-10-2024,18-10-2024 07:00,20-10-2024 16:00,delivered,-50,,15
77916,1117,1372,03-06-2020,03-06-2020 20:00,04-06-2020 16:00,Delivered,9999,93,1
77917,5156,1944,21-10-2020,21-10-2020 05:00,22-10-2020 19:00,DELIVERED,9999,,22
77918,3307,2764,04-07-2025,04-07-2025 05:00,05-07-2025 07:00,,,,19
77919,3694,2641,05-03-2024,05-03-2024 09:00,06-03-2024 11:00,Delayed,,,9
77920,3108,2611,06-10-2021,06-10-2021 13:00,09-10-2021 15:00,Delivered,-50,,5
77921,1324,2169,13-09-2022,14-09-2022 01:00,14-09-2022 07:00,,,52,50
77922,5755,192,29-07-2023,29-07-2023 05:00,30-07-2023 06:00,In Transit,-50,,20
3059,4549,396,14-09-2024,14-09-2024 14:00,17-09-2024 00:00,Delivered,-50,,44
77924,5850,2283,03-12-2023,04-12-2023 23:00,06-12-2023 02:00,,-50,,40
77925,2994,1985,04-09-2023,04-09-2023 02:00,05-09-2023 15:00,Delayed,,13,30
49734,5185,2715,04-01-2021,04-01-2021 11:00,08-01-2021 03:00,,9999,59,28
77927,1493,603,30-07-2022,30-07-2022 15:00,02-08-2022 05:00,,9999,93,16
20486,4649,2854,20-12-2024,21-12-2024 00:00,21-12-2024 06:00,Delivered,9999,63,57
17570,4690,2407,28-07-2023,29-07-2023 08:00,30-07-2023 22:00,Delivered,-50,,21
5285,5686,2280,11-01-2024,11-01-2024 03:00,13-01-2024 13:00,DELIVERED,-50,,29
27885,5490,288,21-06-2021,21-06-2021 12:00,23-06-2021 04:00,Delivered,9999,,20
77932,5110,235,22-06-2024,22-06-2024 15:00,25-06-2024 17:00,Delivered,228,72,12
25513,3756,155,12-04-2025,13-04-2025 01:00,14-04-2025 17:00,delivered,238,,22
77934,3414,758,21-12-2024,21-12-2024 06:00,24-12-2024 05:00,Delayed,9999,30,38
13048,2844,2535,01-11-2025,01-11-2025 09:00,02-11-2025 12:00,Delayed,149,90,48
77936,1719,2535,25-08-2023,25-08-2023 15:00,28-08-2023 02:00,delivered,273,32,7
48532,3343,2332,30-07-2021,31-07-2021 05:00,04-08-2021 03:00,Delivered,-50,65,8
77938,2805,331,17-06-2025,18-06-2025 09:00,19-06-2025 12:00,DELIVERED,296,53,30
2022,5299,2240,27-02-2021,28-02-2021 08:00,01-03-2021 21:00,In Transit,-50,,58
77940,3867,2913,06-04-2024,07-04-2024 20:00,10-04-2024 16:00,In Transit,-50,5,27
32924,1830,2635,06-11-2020,07-11-2020 08:00,10-11-2020 21:00,,-50,,38
1437,5617,172,05-03-2025,05-03-2025 17:00,06-03-2025 19:00,,9999,27,19
77943,4883,2285,25-04-2021,25-04-2021 21:00,27-04-2021 05:00,In Transit,215,,2
77944,4149,812,09-06-2022,10-06-2022 06:00,11-06-2022 13:00,DELIVERED,9999,,6
77945,2564,254,11-01-2021,11-01-2021 04:00,12-01-2021 06:00,,-50,84,13
24380,4672,1993,11-10-2020,11-10-2020 18:00,13-10-2020 06:00,,-50,,29
77947,5667,2889,24-05-2023,24-05-2023 15:00,27-05-2023 08:00,DELIVERED,130,,45
32959,5120,1786,28-06-2025,29-06-2025 09:00,03-07-2025 05:00,delivered,9999,53,6
77949,2060,2731,17-04-2025,18-04-2025 05:00,18-04-2025 23:00,In Transit,9999,,12
22440,5932,1993,07-05-2025,07-05-2025 11:00,09-05-2025 09:00,Delivered,-50,58,16
43607,5669,827,19-03-2025,19-03-2025 21:00,19-03-2025 23:00,Delayed,,,41
12695,1845,2403,28-03-2020,28-03-2020 16:00,31-03-2020 21:00,DELIVERED,9999,28,51
77953,5932,933,26-12-2024,27-12-2024 18:00,31-12-2024 10:00,DELIVERED,9999,,40
7078,5511,604,06-11-2021,07-11-2021 09:00,10-11-2021 19:00,,,,49
77955,5608,731,08-11-2021,09-11-2021 01:00,09-11-2021 11:00,Delayed,-50,,36
49272,5064,1670,27-06-2025,29-06-2025 00:00,02-07-2025 08:00,Delayed,45,,20
77957,4587,717,22-01-2025,22-01-2025 19:00,24-01-2025 03:00,In Transit,-50,54,8
8180,5884,459,30-12-2025,31-12-2025 17:00,04-01-2026 08:00,delivered,230,,13
77959,3235,2519,29-12-2024,30-12-2024 13:00,02-01-2025 22:00,Delivered,-50,,33
37453,3578,783,02-08-2020,02-08-2020 02:00,03-08-2020 23:00,DELIVERED,,,2
41795,4637,2736,04-12-2025,04-12-2025 16:00,07-12-2025 20:00,,,39,33
13101,2578,1333,07-02-2024,08-02-2024 21:00,09-02-2024 19:00,,9999,,4
77963,2563,2410,08-09-2024,09-09-2024 12:00,12-09-2024 20:00,,,93,5
20860,3492,2434,03-10-2020,04-10-2020 18:00,07-10-2020 08:00,Delayed,9999,61,11
77965,1682,688,19-12-2021,20-12-2021 21:00,22-12-2021 05:00,Delivered,-50,32,35
77966,5016,1996,14-10-2020,14-10-2020 12:00,18-10-2020 05:00,Delayed,-50,82,47
77967,4732,2164,22-01-2021,22-01-2021 15:00,24-01-2021 01:00,Delivered,,,26
44117,1654,2657,25-11-2020,26-11-2020 12:00,29-11-2020 05:00,delivered,11,54,26
16525,3209,1700,12-01-2025,13-01-2025 01:00,15-01-2025 07:00,delivered,9999,23,3
12723,3905,1934,30-12-2024,30-12-2024 19:00,31-12-2024 20:00,,9999,39,40
77971,5031,2783,06-04-2020,07-04-2020 04:00,08-04-2020 20:00,Delayed,125,,19
39277,1551,2216,21-09-2023,22-09-2023 13:00,24-09-2023 06:00,In Transit,-50,36,16
3659,5241,2512,25-10-2024,26-10-2024 17:00,28-10-2024 13:00,,213,,36
47232,1349,2542,08-07-2021,08-07-2021 05:00,08-07-2021 06:00,In Transit,104,41,53
77975,2608,1574,01-04-2025,02-04-2025 12:00,05-04-2025 12:00,DELIVERED,-50,,57
23419,3284,2035,09-07-2023,09-07-2023 11:00,11-07-2023 04:00,delivered,,40,13
77977,2511,1045,16-03-2020,16-03-2020 23:00,19-03-2020 23:00,,9999,,33
77978,1479,2389,16-03-2022,16-03-2022 10:00,16-03-2022 16:00,DELIVERED,9999,,17
35373,2897,1304,10-12-2024,11-12-2024 01:00,11-12-2024 08:00,In Transit,9999,,50
77980,5440,1431,09-10-2025,09-10-2025 06:00,13-10-2025 06:00,Delivered,39,,21
36144,1700,984,04-10-2022,05-10-2022 02:00,06-10-2022 18:00,Delayed,-50,34,43
77982,2042,1946,25-10-2020,26-10-2020 14:00,30-10-2020 02:00,Delayed,-50,,41
77983,1765,1893,10-08-2022,10-08-2022 16:00,14-08-2022 10:00,Delayed,-50,80,3
77984,1811,1582,17-12-2025,17-12-2025 01:00,20-12-2025 10:00,,,96,6
25053,1589,2969,24-04-2023,24-04-2023 20:00,26-04-2023 16:00,DELIVERED,92,,58
33706,2902,2341,29-09-2021,29-09-2021 11:00,02-10-2021 08:00,delivered,,,53
16654,4331,1524,27-02-2021,27-02-2021 13:00,01-03-2021 23:00,Delayed,9999,30,55
30830,1089,1027,27-12-2023,28-12-2023 00:00,29-12-2023 06:00,DELIVERED,,97,30
77989,5113,215,08-08-2020,09-08-2020 04:00,11-08-2020 10:00,DELIVERED,285,,13
14508,2994,1795,05-06-2020,06-06-2020 17:00,09-06-2020 17:00,Delivered,9999,,41
38041,4837,2549,14-06-2023,14-06-2023 01:00,14-06-2023 13:00,,9999,23,60
77992,5750,1026,17-04-2024,18-04-2024 04:00,20-04-2024 23:00,DELIVERED,-50,66,1
3551,3781,2136,02-02-2023,03-02-2023 06:00,03-02-2023 07:00,DELIVERED,,,25
77994,1152,1493,02-02-2020,03-02-2020 00:00,03-02-2020 09:00,In Transit,-50,92,46
77995,5425,2771,11-10-2025,12-10-2025 16:00,14-10-2025 03:00,,,,27
77996,4194,1761,12-06-2024,13-06-2024 05:00,15-06-2024 07:00,,-50,83,40
34076,3172,916,26-08-2020,26-08-2020 08:00,26-08-2020 14:00,Delayed,,,25
2558,5733,889,09-09-2020,10-09-2020 16:00,14-09-2020 08:00,In Transit,-50,93,27
22532,5074,876,08-08-2024,09-08-2024 22:00,11-08-2024 12:00,DELIVERED,9999,85,14
78000,1455,594,28-04-2021,28-04-2021 17:00,01-05-2021 15:00,,9999,16,14
3525,1224,1977,22-07-2025,22-07-2025 20:00,26-07-2025 19:00,DELIVERED,9999,35,39
78002,2423,2053,28-05-2024,28-05-2024 02:00,29-05-2024 03:00,DELIVERED,9999,39,5
29488,5856,166,24-11-2025,24-11-2025 16:00,26-11-2025 06:00,Delivered,109,,36
21115,1463,398,23-12-2020,23-12-2020 12:00,23-12-2020 14:00,delivered,242,,44
78005,1652,2135,10-12-2021,11-12-2021 05:00,14-12-2021 05:00,,,63,54
78006,2990,1194,12-05-2025,13-05-2025 12:00,16-05-2025 13:00,Delayed,9999,,56
78007,4883,968,01-07-2021,02-07-2021 09:00,03-07-2021 03:00,DELIVERED,9999,29,54
78008,1537,1681,10-06-2025,10-06-2025 06:00,14-06-2025 01:00,In Transit,9999,12,42
78009,3326,2080,13-08-2020,14-08-2020 04:00,14-08-2020 11:00,,-50,97,42
38138,2953,1659,21-08-2022,22-08-2022 18:00,25-08-2022 04:00,Delivered,9999,3,60
30011,3151,231,15-04-2022,16-04-2022 22:00,18-04-2022 21:00,delivered,9999,,14
37046,5275,777,17-01-2022,18-01-2022 13:00,19-01-2022 17:00,In Transit,-50,16,26
43879,5179,2271,19-03-2024,19-03-2024 14:00,19-03-2024 21:00,Delayed,188,,11
78014,3163,2035,14-04-2021,14-04-2021 09:00,18-04-2021 07:00,In Transit,165,77,6
42180,4217,452,30-09-2021,01-10-2021 23:00,04-10-2021 23:00,DELIVERED,258,,16
78016,3237,219,15-07-2020,16-07-2020 22:00,19-07-2020 03:00,delivered,,30,39
78017,2588,1764,26-10-2022,27-10-2022 20:00,30-10-2022 21:00,In Transit,9999,71,52
43015,1706,1719,26-07-2022,26-07-2022 03:00,26-07-2022 06:00,,157,64,39
78019,1215,435,15-07-2023,15-07-2023 10:00,18-07-2023 00:00,In Transit,188,21,21
78020,3222,579,27-02-2025,27-02-2025 03:00,02-03-2025 22:00,DELIVERED,-50,35,41
78021,1815,906,24-02-2022,25-02-2022 11:00,01-03-2022 11:00,In Transit,-50,39,17
78022,3775,924,28-02-2025,28-02-2025 19:00,03-03-2025 06:00,delivered,9999,47,55
16089,3758,2291,31-12-2024,31-12-2024 21:00,04-01-2025 10:00,,259,,35
78024,5767,452,25-06-2024,25-06-2024 09:00,27-06-2024 16:00,delivered,9999,81,46
49007,2737,1831,27-07-2021,27-07-2021 20:00,30-07-2021 06:00,delivered,9999,85,32
78026,4206,1969,04-07-2025,04-07-2025 23:00,06-07-2025 12:00,DELIVERED,,,31
45587,5224,876,29-01-2023,29-01-2023 05:00,31-01-2023 11:00,In Transit,-50,,59
78028,3259,2317,03-03-2023,03-03-2023 10:00,04-03-2023 07:00,In Transit,9999,,25
78029,1112,848,19-09-2021,20-09-2021 17:00,22-09-2021 20:00,DELIVERED,,,39
78030,5255,2931,22-07-2024,23-07-2024 10:00,27-07-2024 03:00,Delayed,9999,47,19
