Order_ID,Status,Update_Date,Update_Time
57821,Delayed,2024-10-03,23:26:00
76292,Out for Delivery,2020-12-25,09:17:00
41367,DELIVERED,2024-08-05,19:23:00
84843,Dispatched,2023-02-09,21:09:00
15294,Dispatched,2022-08-21,12:49:00
12763,Delayed,2023-06-22,13:54:00
31946,Order Placed,2025-03-19,10:22:00
90398,Out for Delivery,2022-12-26,05:31:00
63180,Out for Delivery,2020-08-26,13:33:00
65252,Delayed,2021-09-22,08:36:00
36830,order placed,2020-02-06,11:58:00
7674,order placed,2024-11-14,16:07:00
52457,Order Placed,2024-03-19,08:27:00
38249,Out for Delivery,2021-03-07,20:10:00
30190,Dispatched,2024-11-24,00:05:00
3833,Delayed,2021-01-12,01:25:00
97101,Order Placed,2025-03-13,20:01:00
18814,Order Placed,2023-11-11,22:19:00
16073,Order Placed,2020-12-27,12:03:00
33463,Order Placed,2025-07-16,07:35:00
26425,DELIVERED,2024-01-31,14:24:00
6561,Out for Delivery,2021-08-29,21:57:00
35353,DELIVERED,2021-04-24,16:25:00
94935,Delivered,2024-12-25,04:21:00
95393,in transit,2024-01-12,23:01:00
85469,Delivered,2021-06-06,16:35:00
87967,order placed,2024-04-09,09:45:00
34808,Delivered,2021-10-11,16:41:00
35126,order placed,2022-10-31,16:21:00
36375,Out for Delivery,2020-05-17,14:42:00
71822,Out for Delivery,2024-09-11,11:41:00
43235,In Transit,2020-12-03,23:17:00
90695,in transit,2021-04-06,01:00:00
95522,Out for Delivery,2020-07-28,20:26:00
64472,Order Placed,2023-08-13,11:57:00
13150,Dispatched,2024-11-25,03:35:00
74749,in transit,2021-10-30,16:38:00
27022,DELIVERED,2024-12-12,09:41:00
302,Order Placed,2021-05-16,14:31:00
50036,Order Placed,2022-12-25,13:33:00
70344,DELIVERED,2022-09-07,08:36:00
34358,in transit,2022-12-17,14:52:00
44907,Out for Delivery,2025-12-19,21:09:00
66674,in transit,2022-12-20,22:02:00
5177,DELIVERED,2024-06-24,16:48:00
40867,Out for Delivery,2021-09-27,18:04:00
84785,Out for Delivery,2023-06-30,07:23:00
47458,order placed,2022-01-02,18:19:00
18090,DELIVERED,2025-09-13,11:18:00
62005,in transit,2021-07-14,00:42:00
69281,order placed,2021-01-24,09:14:00
61826,in transit,2021-07-27,05:36:00
21824,Dispatched,2021-04-09,15:25:00
18750,order placed,2025-09-05,10:35:00
15467,Out for Delivery,2025-04-10,00:09:00
17994,order placed,2023-09-07,00:57:00
10406,in transit,2025-09-03,11:17:00
72391,Delayed,2021-11-06,08:48:00
68732,In Transit,2020-06-25,19:51:00
69056,In Transit,2025-05-07,09:04:00
81967,in transit,2021-06-25,10:49:00
30511,Out for Delivery,2021-12-01,02:48:00
46552,Out for Delivery,2021-11-13,17:23:00
11383,order placed,2023-04-18,10:02:00
53460,in transit,2022-07-18,18:55:00
73719,Dispatched,2025-08-01,14:12:00
62505,Delayed,2023-10-19,02:30:00
4123,Dispatched,2022-03-03,15:15:00
53907,In Transit,2020-08-13,23:13:00
33781,in transit,2025-07-27,08:02:00
64300,Out for Delivery,2023-11-28,02:16:00
77144,Order Placed,2023-07-20,20:29:00
92489,in transit,2021-07-04,03:56:00
12401,In Transit,2024-11-01,15:42:00
24111,Delivered,2024-10-17,16:54:00
15125,in transit,2020-03-20,08:41:00
47132,Delivered,2023-02-13,13:55:00
61329,Delivered,2025-03-28,13:03:00
7511,DELIVERED,2024-10-11,07:47:00
45581,order placed,2025-05-23,20:28:00
30504,DELIVERED,2022-02-08,22:09:00
20004,Delivered,2024-07-22,03:37:00
77397,Order Placed,2024-02-29,03:38:00
94081,Delivered,2023-05-14,23:05:00
42909,Order Placed,2025-12-22,13:32:00
34803,In Transit,2024-07-27,00:03:00
91340,DELIVERED,2022-07-22,02:41:00
59515,order placed,2023-09-16,08:46:00
10610,Delivered,2025-08-04,08:44:00
18066,Delivered,2020-02-25,07:51:00
7911,order placed,2021-09-24,22:50:00
93031,Out for Delivery,2021-07-11,06:46:00
46270,Delivered,2023-10-18,00:11:00
34806,Delivered,2022-03-17,02:20:00
60306,in transit,2021-10-31,02:29:00
41725,Delivered,2024-02-04,22:17:00
25441,In Transit,2021-07-17,07:20:00
8994,Delivered,2022-11-04,20:18:00
51102,Delivered,2023-07-24,22:29:00
68182,Order Placed,2024-03-29,13:19:00
23426,Order Placed,2022-01-08,14:27:00
32347,DELIVERED,2023-01-23,20:45:00
20047,order placed,2023-03-22,10:01:00
82287,Order Placed,2024-12-24,14:45:00
20908,Dispatched,2023-08-03,21:00:00
41410,order placed,2022-10-01,00:52:00
75279,DELIVERED,2020-06-20,18:21:00
67121,Out for Delivery,2020-05-24,02:35:00
75113,In Transit,2025-04-17,22:49:00
35791,In Transit,2021-05-24,06:54:00
84647,Delayed,2022-11-06,03:12:00
65241,in transit,2022-01-09,11:17:00
57483,In Transit,2021-06-19,03:19:00
74433,In Transit,2025-03-29,08:48:00
72738,in transit,2023-02-18,04:02:00
79239,order placed,2020-09-05,07:16:00
28860,In Transit,2025-05-24,22:01:00
3787,Delayed,2023-07-26,05:05:00
68853,In Transit,2025-11-06,12:06:00
24330,In Transit,2021-06-07,07:54:00
2550,Out for Delivery,2025-01-07,13:59:00
82850,Out for Delivery,2023-11-19,22:51:00
4628,In Transit,2020-03-05,02:18:00
93479,DELIVERED,2023-09-16,17:18:00
14417,Out for Delivery,2020-02-25,09:12:00
62619,in transit,2021-08-12,16:12:00
52399,Out for Delivery,2024-04-26,20:18:00
22061,order placed,2022-03-17,18:20:00
15189,order placed,2022-03-22,23:24:00
48764,In Transit,2020-02-09,11:20:00
95605,In Transit,2023-07-07,20:24:00
22923,in transit,2024-06-07,08:42:00
97280,Order Placed,2021-11-13,02:43:00
31877,Dispatched,2025-12-10,05:56:00
73145,Dispatched,2020-08-05,06:23:00
69146,DELIVERED,2022-07-06,19:23:00
83133,Out for Delivery,2023-07-07,11:08:00
47891,In Transit,2020-10-22,04:14:00
67463,Out for Delivery,2022-09-03,12:05:00
55867,Dispatched,2022-07-08,21:21:00
31770,Delivered,2022-10-05,01:05:00
63048,order placed,2023-05-24,16:41:00
50371,Out for Delivery,2024-09-27,01:28:00
88563,Out for Delivery,2024-06-05,12:42:00
52646,Delivered,2025-07-27,23:58:00
5858,Out for Delivery,2022-11-14,12:10:00
17072,In Transit,2024-01-20,03:37:00
27908,In Transit,2020-12-25,05:53:00
49822,Delivered,2024-01-23,03:11:00
66811,Out for Delivery,2022-03-29,01:19:00
67161,order placed,2023-05-21,17:27:00
32388,DELIVERED,2021-01-16,23:27:00
55666,In Transit,2025-12-22,22:44:00
28440,Out for Delivery,2024-05-23,06:04:00
58758,Order Placed,2020-08-10,14:11:00
57334,Delayed,2020-04-03,17:30:00
69960,Delivered,2025-08-28,08:08:00
32278,In Transit,2021-04-23,18:08:00
39107,Order Placed,2022-08-06,05:57:00
92201,DELIVERED,2023-05-25,08:05:00
57569,In Transit,2020-11-29,20:13:00
31434,Order Placed,2021-10-02,02:54:00
47340,order placed,2025-02-04,17:11:00
65070,Dispatched,2020-12-27,07:52:00
68149,DELIVERED,2025-11-16,22:36:00
10165,DELIVERED,2020-03-27,20:14:00
12163,Delivered,2025-05-29,17:36:00
70304,Order Placed,2022-02-10,09:43:00
95404,DELIVERED,2022-11-29,11:10:00
68574,Delayed,2022-12-23,07:48:00
3823,Delivered,2024-03-29,20:20:00
86767,Out for Delivery,2020-05-09,19:06:00
74563,Dispatched,2020-06-10,00:45:00
26972,Delivered,2024-03-15,15:27:00
17647,Delivered,2025-04-25,03:48:00
20344,Delayed,2024-07-29,02:25:00
8582,Delivered,2022-04-12,11:49:00
71724,in transit,2024-10-23,15:14:00
38771,Order Placed,2025-07-22,09:17:00
41606,DELIVERED,2022-01-30,14:52:00
31983,DELIVERED,2024-07-27,12:36:00
88409,order placed,2025-01-17,07:50:00
78445,DELIVERED,2025-04-23,18:43:00
20409,Order Placed,2023-08-06,05:44:00
25643,In Transit,2022-07-31,22:37:00
67265,DELIVERED,2020-03-21,03:12:00
39270,DELIVERED,2025-06-06,14:04:00
98663,Out for Delivery,2021-05-09,15:51:00
65337,in transit,2025-03-27,11:56:00
23934,Order Placed,2022-02-08,09:34:00
5084,Delivered,2021-01-04,18:31:00
64583,In Transit,2020-11-01,01:45:00
79356,Out for Delivery,2025-05-30,01:25:00
36997,Delivered,2023-08-01,22:39:00
8029,in transit,2024-09-10,22:43:00
5484,In Transit,2022-01-13,18:30:00
88565,DELIVERED,2025-06-23,01:22:00
59569,In Transit,2021-09-21,05:44:00
91881,order placed,2022-05-17,22:21:00
98306,in transit,2024-03-19,14:58:00
97358,Order Placed,2022-03-09,00:19:00
81270,Delayed,2024-11-18,04:44:00
14058,order placed,2021-10-05,11:51:00
86334,in transit,2024-10-27,06:02:00
16745,order placed,2024-04-01,08:51:00
77074,Out for Delivery,2022-04-12,06:14:00
35374,Order Placed,2025-08-18,15:55:00
17006,In Transit,2022-03-21,11:06:00
81910,Delayed,2024-03-07,11:30:00
84949,Out for Delivery,2021-11-15,17:07:00
57806,Order Placed,2021-07-08,14:41:00
14478,Dispatched,2022-08-17,21:40:00
32356,Delayed,2022-03-19,08:18:00
43463,Delayed,2023-07-02,03:37:00
33253,DELIVERED,2022-01-14,23:36:00
88192,order placed,2024-10-16,17:52:00
74612,In Transit,2022-07-09,13:02:00
89924,Delivered,2025-06-06,15:27:00
23211,order placed,2025-08-02,04:20:00
41746,order placed,2022-03-21,21:25:00
52372,Out for Delivery,2022-08-30,11:36:00
78607,Order Placed,2024-08-06,20:15:00
51249,Out for Delivery,2024-07-22,11:23:00
99369,Out for Delivery,2020-09-27,00:33:00
8434,Order Placed,2025-03-26,14:51:00
73995,Order Placed,2023-01-20,23:22:00
44731,Delivered,2021-05-10,20:51:00
74142,In Transit,2023-04-12,00:27:00
15711,Dispatched,2025-07-24,08:07:00
22970,Delayed,2020-05-25,04:27:00
80092,Dispatched,2024-03-25,21:36:00
53943,Delivered,2025-01-05,19:39:00
99386,DELIVERED,2023-09-18,21:13:00
43225,in transit,2020-06-26,09:42:00
18593,Dispatched,2021-12-22,16:56:00
99610,Out for Delivery,2022-04-20,13:34:00
84554,order placed,2025-01-01,21:16:00
18027,Delayed,2025-06-24,22:14:00
4110,order placed,2020-04-06,09:47:00
54307,Delivered,2022-10-22,00:31:00
75507,order placed,2024-12-09,11:54:00
40504,Delayed,2024-05-06,15:08:00
7654,Delivered,2020-01-18,12:41:00
7819,Order Placed,2021-01-21,02:07:00
53627,DELIVERED,2022-03-02,05:13:00
75005,order placed,2022-11-22,02:19:00
55291,DELIVERED,2024-08-02,17:07:00
72068,Delayed,2024-05-03,21:39:00
60066,order placed,2022-03-13,03:03:00
39576,Dispatched,2022-04-30,04:50:00
59460,Dispatched,2022-06-02,11:34:00
52605,Order Placed,2020-05-03,18:09:00
48603,Delayed,2020-11-06,10:36:00
2879,DELIVERED,2025-05-07,19:58:00
62421,Out for Delivery,2023-12-25,18:22:00
80064,In Transit,2024-06-25,14:27:00
35374,DELIVERED,2021-11-23,06:13:00
18748,Out for Delivery,2022-08-01,04:49:00
42804,Dispatched,2022-07-08,03:34:00
48157,order placed,2023-12-03,00:49:00
32760,in transit,2025-02-28,17:06:00
50304,in transit,2024-11-18,04:33:00
5072,Delayed,2021-10-13,21:22:00
58881,Delayed,2025-11-01,21:30:00
93585,in transit,2024-02-07,11:58:00
7653,DELIVERED,2025-04-23,10:38:00
16149,Delivered,2023-05-28,05:44:00
90852,Delayed,2020-11-13,18:05:00
53294,Delayed,2021-07-14,03:15:00
58949,DELIVERED,2020-12-24,19:46:00
5034,DELIVERED,2022-11-10,03:46:00
32453,Out for Delivery,2020-02-17,14:43:00
56509,in transit,2021-05-23,19:52:00
49145,DELIVERED,2023-06-23,16:30:00
88607,in transit,2022-05-11,19:25:00
6594,DELIVERED,2020-08-30,03:22:00
84070,Dispatched,2021-05-10,22:56:00
73427,Delayed,2020-08-17,13:38:00
84460,Dispatched,2025-01-10,11:45:00
6458,Order Placed,2021-02-12,20:40:00
89856,In Transit,2023-01-10,12:12:00
33730,order placed,2021-10-17,11:42:00
79276,In Transit,2022-03-16,05:40:00
23311,order placed,2022-10-16,01:42:00
52236,DELIVERED,2021-11-20,20:25:00
55810,order placed,2024-02-03,23:29:00
14026,DELIVERED,2020-04-14,11:31:00
23443,order placed,2021-05-05,10:39:00
2026,Delayed,2024-05-13,06:51:00
34782,Out for Delivery,2021-11-11,08:23:00
65706,Out for Delivery,2021-08-31,20:15:00
73219,Delivered,2024-06-06,01:06:00
70532,DELIVERED,2020-05-16,10:13:00
53628,in transit,2023-11-24,00:23:00
39277,Order Placed,2022-02-24,22:52:00
22050,Delayed,2023-06-14,18:25:00
11897,Out for Delivery,2023-03-30,05:01:00
16962,order placed,2023-04-27,19:16:00
31953,order placed,2025-07-19,08:40:00
65840,in transit,2022-04-19,22:04:00
73635,Delivered,2025-07-27,05:29:00
12089,Dispatched,2022-11-11,08:11:00
43069,Delayed,2024-08-17,02:55:00
76839,Delivered,2025-03-18,17:27:00
26587,Delayed,2023-04-25,10:28:00
35562,Out for Delivery,2022-12-19,22:30:00
95,Delivered,2020-03-12,01:16:00
88502,order placed,2020-09-08,06:34:00
89380,Order Placed,2024-09-05,02:52:00
60702,Dispatched,2023-04-27,11:28:00
75726,Dispatched,2023-07-18,00:54:00
70674,Delivered,2025-08-11,09:40:00
17205,Out for Delivery,2020-01-26,09:57:00
18533,Delivered,2023-11-04,21:44:00
24825,Out for Delivery,2021-11-27,06:10:00
69060,order placed,2025-05-14,14:23:00
91214,Order Placed,2021-07-27,15:20:00
20424,Dispatched,2020-09-04,10:18:00
6210,DELIVERED,2023-12-18,01:43:00
30880,Dispatched,2022-01-15,21:24:00
25594,Dispatched,2023-05-15,08:27:00
65848,Out for Delivery,2022-08-29,12:39:00
48912,Order Placed,2021-12-28,00:02:00
4539,order placed,2022-11-04,04:02:00
37621,order placed,2023-04-15,07:38:00
98494,DELIVERED,2023-12-25,15:46:00
69651,DELIVERED,2022-03-05,16:08:00
98243,Dispatched,2025-06-20,07:57:00
68509,Order Placed,2021-09-17,03:03:00
59926,Dispatched,2025-08-26,07:26:00
37058,order placed,2022-03-14,05:58:00
77083,DELIVERED,2022-01-20,07:20:00
28124,Delivered,2022-07-24,20:15:00
68879,in transit,2022-11-19,11:57:00
85858,Out for Delivery,2021-10-07,13:05:00
47498,Dispatched,2022-02-27,23:01:00
30251,Dispatched,2020-06-22,13:14:00
60675,Dispatched,2022-03-18,11:18:00
22947,in transit,2023-02-25,15:11:00
54123,Dispatched,2020-08-27,16:46:00
95444,Delivered,2022-04-18,22:08:00
67589,Order Placed,2022-08-31,19:33:00
36691,Delivered,2024-02-09,11:57:00
93736,in transit,2025-04-11,12:18:00
50221,Delivered,2024-04-28,08:13:00
79451,order placed,2024-06-26,07:55:00
85400,In Transit,2021-06-17,20:57:00
67037,Delivered,2023-06-04,17:08:00
44949,Dispatched,2022-09-28,09:02:00
98977,in transit,2024-03-23,19:30:00
62523,Delayed,2024-01-11,20:31:00
63693,in transit,2025-12-20,12:56:00
68283,Out for Delivery,2020-03-13,14:11:00
23542,in transit,2025-02-25,08:13:00
20933,in transit,2020-12-09,05:06:00
1665,Dispatched,2024-07-06,10:14:00
75336,Out for Delivery,2023-12-16,17:42:00
97061,Order Placed,2025-12-18,03:09:00
49737,Order Placed,2022-07-06,23:06:00
43061,Dispatched,2020-12-29,10:08:00
15342,Order Placed,2023-08-18,02:48:00
11692,Dispatched,2024-08-13,02:58:00
84064,Out for Delivery,2020-06-23,01:51:00
97288,Out for Delivery,2021-09-30,13:31:00
28146,Out for Delivery,2021-07-19,15:21:00
81803,Delivered,2021-12-01,04:50:00
58310,DELIVERED,2023-07-05,19:07:00
94511,Delayed,2023-10-23,13:20:00
16447,DELIVERED,2025-01-14,04:44:00
54365,Delayed,2020-10-12,13:53:00
88205,in transit,2025-09-13,07:58:00
25735,Out for Delivery,2024-11-15,17:50:00
6752,in transit,2022-09-09,12:27:00
90037,Dispatched,2023-01-30,11:27:00
33649,DELIVERED,2021-07-16,22:36:00
61919,Delayed,2022-12-03,10:02:00
73519,Order Placed,2025-05-04,03:00:00
26180,In Transit,2021-01-23,11:32:00
94792,Out for Delivery,2023-04-02,19:41:00
61444,In Transit,2020-11-23,18:30:00
5383,Delivered,2023-05-29,19:14:00
47042,DELIVERED,2020-08-15,05:37:00
61121,Dispatched,2025-11-17,17:45:00
73154,Delivered,2020-05-19,12:37:00
82389,Out for Delivery,2020-09-17,21:07:00
64529,Out for Delivery,2025-07-06,19:18:00
26555,order placed,2023-08-05,21:45:00
43426,Delivered,2023-08-28,12:06:00
93675,Out for Delivery,2023-08-02,05:23:00
75298,in transit,2020-10-19,02:51:00
34786,Out for Delivery,2023-03-09,01:46:00
48948,In Transit,2025-06-21,02:35:00
98570,Order Placed,2025-12-12,06:02:00
46761,Order Placed,2023-04-29,23:36:00
33845,Order Placed,2021-03-26,22:51:00
75124,Order Placed,2025-10-12,00:13:00
1049,Order Placed,2024-03-21,05:39:00
46951,Order Placed,2025-02-22,03:28:00
11997,DELIVERED,2021-10-17,09:30:00
40461,in transit,2021-07-02,05:07:00
71189,in transit,2023-11-24,12:06:00
45475,Out for Delivery,2021-10-16,18:13:00
51817,Delayed,2021-04-21,03:02:00
87242,Out for Delivery,2020-07-03,23:59:00
21552,DELIVERED,2021-06-20,12:37:00
53941,Dispatched,2020-02-16,06:11:00
26041,in transit,2024-08-15,15:32:00
55782,Delayed,2023-04-02,09:06:00
88706,order placed,2024-08-06,01:02:00
33694,DELIVERED,2020-02-06,02:34:00
61479,in transit,2023-04-29,00:00:00
67757,in transit,2023-01-26,03:37:00
79711,Out for Delivery,2021-08-05,12:14:00
6235,Order Placed,2020-07-21,04:27:00
67750,DELIVERED,2024-07-02,23:06:00
1288,DELIVERED,2025-03-25,00:20:00
98458,Delayed,2023-10-30,08:37:00
86347,in transit,2025-08-02,09:29:00
11104,in transit,2020-02-08,05:55:00
59882,Out for Delivery,2021-09-14,05:42:00
92656,Order Placed,2023-03-22,19:30:00
42009,DELIVERED,2021-12-18,17:43:00
30377,Delivered,2022-11-28,14:15:00
92291,in transit,2024-12-21,06:07:00
44327,Delayed,2025-08-25,23:00:00
34798,Dispatched,2024-07-28,20:37:00
69270,DELIVERED,2021-07-12,04:24:00
94529,DELIVERED,2022-09-03,18:39:00
45472,Order Placed,2023-05-22,11:48:00
24600,Delivered,2020-05-21,17:32:00
96260,Dispatched,2020-05-19,03:27:00
23299,Order Placed,2025-02-06,13:27:00
34281,DELIVERED,2021-04-25,03:57:00
37312,in transit,2020-08-09,05:05:00
80059,Dispatched,2025-12-10,00:47:00
82331,Out for Delivery,2020-11-21,09:01:00
30342,order placed,2024-07-17,21:12:00
9968,In Transit,2023-02-16,05:03:00
62824,Delivered,2025-12-27,06:14:00
31958,Dispatched,2025-07-12,18:44:00
88122,In Transit,2025-11-08,11:53:00
81022,Dispatched,2024-04-09,22:34:00
88403,Dispatched,2024-07-22,18:01:00
15650,Dispatched,2025-08-08,22:03:00
80665,DELIVERED,2024-06-08,21:38:00
82974,Delayed,2024-10-20,14:35:00
68295,Delivered,2021-04-24,23:24:00
85483,Delivered,2025-10-04,02:57:00
15013,Order Placed,2024-11-18,23:58:00
8372,order placed,2025-08-01,16:37:00
36899,order placed,2022-08-10,10:38:00
67537,Out for Delivery,2023-12-24,19:04:00
31179,Dispatched,2023-08-22,04:11:00
69250,Delayed,2020-08-03,05:57:00
70978,Out for Delivery,2020-08-21,16:56:00
70546,Dispatched,2022-06-11,04:43:00
31573,Out for Delivery,2023-07-03,02:52:00
63614,In Transit,2025-05-12,05:05:00
66855,Delayed,2021-11-21,09:24:00
41501,order placed,2022-11-04,07:10:00
65190,Delivered,2024-05-10,06:59:00
20967,Out for Delivery,2022-01-02,01:26:00
20583,Delayed,2021-01-20,06:43:00
28233,Dispatched,2024-09-05,03:17:00
45221,Out for Delivery,2024-02-13,17:41:00
66944,order placed,2020-04-11,03:41:00
11972,Delivered,2020-05-12,01:30:00
61324,Dispatched,2022-03-16,03:53:00
80681,DELIVERED,2021-05-11,22:44:00
81801,Dispatched,2020-08-07,00:43:00
20446,Out for Delivery,2022-03-13,10:44:00
88656,Delivered,2025-10-05,07:40:00
15975,Delivered,2025-01-12,22:33:00
6282,in transit,2023-12-03,13:59:00
26703,Delayed,2025-08-25,16:59:00
77122,Order Placed,2025-12-15,11:33:00
80764,Order Placed,2022-04-17,13:59:00
65724,Order Placed,2024-08-26,08:43:00
30665,Delayed,2024-09-07,19:07:00
40878,Out for Delivery,2022-12-31,01:10:00
96516,Delivered,2024-09-09,23:39:00
97939,Out for Delivery,2023-08-23,12:39:00
40832,order placed,2020-09-23,01:53:00
57602,Delivered,2020-10-02,23:22:00
23131,In Transit,2024-05-03,01:01:00
92139,Order Placed,2022-05-21,10:55:00
70487,Order Placed,2024-12-05,06:09:00
1830,Out for Delivery,2021-01-12,17:06:00
60252,Delayed,2021-01-27,20:12:00
9636,Dispatched,2021-03-11,18:31:00
3082,Delivered,2025-02-09,05:09:00
35233,Dispatched,2020-09-18,08:11:00
78305,DELIVERED,2025-10-16,21:27:00
80365,order placed,2021-06-17,21:35:00
60124,In Transit,2022-03-22,00:56:00
6533,Delayed,2025-07-23,15:53:00
46499,Delayed,2024-09-02,08:15:00
29532,Order Placed,2025-05-04,19:28:00
18859,order placed,2023-08-21,12:39:00
86227,Dispatched,2020-05-19,19:26:00
91531,Out for Delivery,2020-05-14,13:16:00
4492,Delayed,2025-01-03,10:32:00
14765,In Transit,2024-03-28,22:57:00
64748,Order Placed,2021-11-27,16:39:00
29375,DELIVERED,2022-03-01,13:08:00
1399,in transit,2024-06-16,02:55:00
38215,In Transit,2020-04-20,21:49:00
79595,Dispatched,2022-04-14,06:22:00
42054,order placed,2021-08-16,16:33:00
40011,Order Placed,2020-10-25,16:09:00
15704,Delayed,2021-01-08,06:54:00
16357,Dispatched,2025-05-19,23:18:00
90010,Delivered,2025-01-24,02:34:00
12389,Out for Delivery,2025-08-04,08:35:00
54264,Delivered,2020-11-21,10:59:00
15868,Order Placed,2021-01-15,10:52:00
65457,Delayed,2024-11-21,12:36:00
51336,Order Placed,2025-01-19,02:17:00
46546,Order Placed,2022-01-12,18:34:00
18752,Delivered,2023-07-01,21:40:00
69008,In Transit,2025-05-19,15:18:00
90875,Order Placed,2021-01-14,08:40:00
41780,Order Placed,2020-12-24,11:58:00
27757,DELIVERED,2024-09-01,04:54:00
61269,Delayed,2024-04-21,12:47:00
12493,Out for Delivery,2023-10-27,05:53:00
4715,In Transit,2022-11-26,16:40:00
27886,Out for Delivery,2021-12-18,03:24:00
79251,Out for Delivery,2022-12-20,22:08:00
69155,In Transit,2024-05-24,18:44:00
61745,DELIVERED,2020-08-11,11:25:00
14891,Order Placed,2020-08-18,12:51:00
34568,In Transit,2024-01-27,23:40:00
21213,in transit,2024-02-12,19:07:00
34380,Delivered,2025-04-24,00:22:00
21664,Order Placed,2022-06-15,02:37:00
79147,order placed,2021-07-31,16:56:00
89326,order placed,2024-04-04,15:34:00
89885,order placed,2023-01-17,18:52:00
46610,Delivered,2022-06-01,19:36:00
17015,Out for Delivery,2023-03-18,20:11:00
82958,Order Placed,2020-12-13,22:22:00
76220,in transit,2020-06-01,11:55:00
11381,order placed,2021-09-23,08:28:00
80597,Delayed,2021-01-07,06:00:00
1178,DELIVERED,2020-04-03,17:54:00
60043,In Transit,2022-07-27,23:18:00
62103,DELIVERED,2025-07-28,01:19:00
83270,Delivered,2025-03-15,14:24:00
31086,Dispatched,2022-10-26,01:23:00
88691,Order Placed,2023-07-10,21:55:00
65920,Delayed,2023-09-28,07:43:00
12706,In Transit,2025-11-13,11:51:00
42274,order placed,2024-04-08,18:52:00
38204,Out for Delivery,2024-12-28,06:17:00
90165,Dispatched,2022-03-16,13:32:00
34993,Delivered,2022-12-11,10:41:00
65402,order placed,2024-08-16,21:54:00
50591,Dispatched,2022-04-18,16:19:00
85127,in transit,2023-08-13,11:15:00
10769,DELIVERED,2022-02-14,20:45:00
14539,order placed,2024-06-05,18:51:00
27552,Delayed,2022-05-20,10:41:00
64720,Delayed,2023-08-09,22:25:00
59727,DELIVERED,2023-12-24,10:28:00
70235,in transit,2023-12-25,01:01:00
86368,In Transit,2025-08-13,16:48:00
50690,Delayed,2025-12-29,02:11:00
21929,Out for Delivery,2020-11-28,21:54:00
38869,Out for Delivery,2024-07-29,04:32:00
78471,Dispatched,2025-05-01,03:29:00
98421,Delayed,2020-11-20,16:06:00
40170,DELIVERED,2022-05-24,16:06:00
51738,Out for Delivery,2022-12-24,16:04:00
54366,Dispatched,2020-10-05,19:00:00
61324,Delayed,2020-03-20,10:04:00
2312,order placed,2025-12-07,19:10:00
41978,Out for Delivery,2020-01-07,21:42:00
71691,Delivered,2022-04-28,18:59:00
5598,order placed,2025-08-21,08:11:00
1480,Delayed,2020-06-19,07:57:00
72494,Delivered,2020-07-27,13:02:00
53981,Dispatched,2024-02-17,17:25:00
9495,Delayed,2025-06-10,04:26:00
8252,Delivered,2023-02-27,16:24:00
80555,order placed,2022-07-14,18:30:00
51484,in transit,2024-10-11,17:04:00
51764,Out for Delivery,2025-05-16,21:33:00
39570,Delivered,2024-04-13,09:28:00
48995,In Transit,2023-05-29,09:37:00
77025,In Transit,2022-12-26,11:40:00
4927,Out for Delivery,2024-03-19,11:05:00
13887,In Transit,2022-07-24,18:02:00
88189,Out for Delivery,2024-12-21,14:16:00
75717,Delivered,2020-03-30,01:08:00
52317,Delayed,2024-09-16,05:44:00
22059,DELIVERED,2023-07-31,20:36:00
45125,in transit,2024-08-05,08:06:00
52880,Out for Delivery,2021-08-10,20:21:00
75316,In Transit,2023-05-18,15:53:00
47175,order placed,2024-11-03,14:12:00
76059,Delivered,2021-08-21,16:15:00
74080,Out for Delivery,2024-04-17,14:39:00
36231,Order Placed,2025-05-03,02:39:00
64418,order placed,2024-12-23,00:52:00
95497,Order Placed,2022-08-21,08:07:00
23003,In Transit,2022-08-02,03:58:00
27999,order placed,2022-04-25,08:12:00
1558,Out for Delivery,2022-11-05,23:42:00
16899,Delayed,2024-09-07,22:55:00
83217,order placed,2025-10-12,13:42:00
96806,Out for Delivery,2021-09-28,10:33:00
92216,Delayed,2023-01-29,22:55:00
78124,In Transit,2020-06-17,14:19:00
84821,Delivered,2024-12-11,17:28:00
99352,Delayed,2025-10-20,12:11:00
28498,Delivered,2025-07-29,19:09:00
27029,DELIVERED,2021-02-28,01:51:00
32936,Dispatched,2022-04-13,08:41:00
78449,Order Placed,2025-12-26,20:27:00
30015,Dispatched,2024-08-05,17:50:00
68222,in transit,2024-04-10,21:35:00
7314,Order Placed,2020-10-21,07:09:00
55271,DELIVERED,2024-05-05,16:43:00
32862,in transit,2021-03-18,09:30:00
72564,DELIVERED,2023-12-02,21:28:00
76357,In Transit,2022-04-01,22:14:00
43913,Out for Delivery,2023-08-19,08:25:00
72067,Out for Delivery,2021-07-08,10:23:00
13313,DELIVERED,2023-06-09,22:02:00
4809,Order Placed,2022-06-28,03:38:00
23325,Dispatched,2020-01-21,17:33:00
40257,Delivered,2020-11-23,19:47:00
68401,DELIVERED,2024-08-17,16:43:00
96541,Dispatched,2021-03-27,12:08:00
13398,Dispatched,2021-03-03,06:29:00
3195,in transit,2020-07-12,15:01:00
36360,DELIVERED,2022-12-19,05:48:00
59835,Delivered,2024-12-05,04:34:00
65821,DELIVERED,2024-05-17,20:48:00
85380,Delayed,2021-02-12,01:55:00
59790,order placed,2024-12-09,21:35:00
81486,Dispatched,2022-07-04,17:45:00
20713,Out for Delivery,2022-03-19,15:32:00
