Product_ID,Product_Name,Category,Price
2707,Laptop 269,electronics,3077
2708,Laptop 291,Home,0
2709,Camera 490,Electronics,4476
2710,Laptop 351,Electronics,2566
2711,Mobile 329,CLOTHING,1060
2712,Laptop 309,,1661
2713,Mobile 439,,909
2714,Table 276,Electronics,-200
2715,Bag 402,electronics,1089
2716,Sofa 146,Clothing,0
2717,Headphones 106,Home,3858
2718,Laptop 162,,-200
2719,Shoes 497,,877
2720,Table 193,Electronics,0
2721,Table 265,Clothing,2541
2722,Watch 399,electronics,801
2723,Bag 449,,1122
2724,Camera 424,,4546
2725,T-shirt 217,Clothing,-200
2726,Bag 437,Home,1301
2727,Headphones 323,Home,3907
2728,Sofa 121,electronics,0
2729,Headphones 416,Electronics,4718
2730,Headphones 314,,3303
2731,Table 92,CLOTHING,3004
2732,Mobile 482,CLOTHING,4292
2733,Mobile 85,Electronics,0
2734,Sofa 50,,2242
2735,Bag 236,Electronics,890
2736,Camera 465,Home,2623
2737,Sofa 144,Home,590
2738,Shoes 464,Electronics,1647
2739,Camera 269,,1356
2740,Headphones 418,electronics,0
2741,Bag 286,Clothing,4052
2742,Table 133,,-200
2743,Shoes 304,Electronics,4952
2744,Bag 92,Home,3328
2745,Table 296,,-200
2746,Laptop 81,Home,2475
2747,Headphones 305,Home,3456
2748,Table 398,Clothing,4098
2749,Shoes 27,Home,3459
2750,T-shirt 292,,638
2751,Bag 20,CLOTHING,3922
2752,Laptop 108,,-200
2753,T-shirt 183,Electronics,-200
2754,T-shirt 1,CLOTHING,2885
2755,Mobile 78,Home,2400
2756,Shoes 248,Electronics,2483
2757,Laptop 493,Home,148
2758,Table 430,electronics,0
2759,Camera 223,Clothing,3536
2760,Sofa 467,Clothing,-200
2761,Laptop 27,Clothing,0
2762,Mobile 216,Electronics,4894
2763,Shoes 41,electronics,1147
2764,Table 472,Clothing,0
2765,Laptop 125,Electronics,3817
2766,Headphones 444,Clothing,2031
2767,Camera 497,CLOTHING,3189
2768,Shoes 381,Electronics,2296
2769,T-shirt 69,Electronics,2552
2770,Mobile 495,Electronics,-200
2771,Table 150,Home,-200
2772,Shoes 73,,0
2773,Sofa 9,Electronics,833
2774,Mobile 17,CLOTHING,3949
2775,Shoes 6,,0
2776,Mobile 16,Electronics,2461
2777,Shoes 369,Electronics,757
2778,Mobile 441,,0
2779,Mobile 395,Electronics,4689
2780,Mobile 496,,1951
2781,Camera 98,Electronics,-200
2782,Mobile 348,CLOTHING,3760
2783,Shoes 500,,2859
2784,Bag 190,Home,2081
2785,Camera 498,CLOTHING,2266
2786,Table 13,Home,-200
2787,Sofa 55,Clothing,-200
2788,Sofa 5,Clothing,0
2789,Bag 263,electronics,0
2790,Camera 219,electronics,0
2791,Shoes 375,,4675
2792,Camera 494,Home,0
2793,Shoes 276,Electronics,0
2794,Table 470,CLOTHING,-200
2795,Watch 64,electronics,-200
2796,Shoes 160,,0
2797,Mobile 141,Clothing,1495
2798,Bag 3,Clothing,4022
2799,Bag 209,Electronics,2233
2800,Headphones 198,electronics,295
2801,Laptop 260,Home,2836
2802,Sofa 105,Electronics,0
2803,Laptop 433,,550
2804,Laptop 198,,2116
2805,Sofa 90,,4138
2806,Watch 441,Home,654
2807,Table 424,Electronics,4266
2808,T-shirt 159,electronics,171
2809,Watch 221,,2642
2810,Headphones 325,,0
2811,Camera 95,Clothing,855
2812,Headphones 322,,-200
2813,Bag 194,Clothing,4808
2814,Shoes 419,Home,4422
2815,Camera 52,Clothing,3550
2816,Headphones 39,Home,0
2817,Sofa 277,,1408
2818,Mobile 226,electronics,-200
2819,Table 417,Clothing,4124
2820,Sofa 153,Electronics,1466
2821,Sofa 320,Clothing,3190
2822,Bag 236,,0
2823,Laptop 258,Home,0
2824,Shoes 258,Clothing,3913
2825,Mobile 312,CLOTHING,-200
2826,Watch 419,Electronics,1251
2827,Laptop 168,CLOTHING,134
2828,Sofa 36,,1433
2829,Table 271,Electronics,3106
2830,T-shirt 307,electronics,2699
2831,Laptop 354,Electronics,1679
2832,Headphones 407,CLOTHING,1685
2833,Bag 45,Electronics,-200
2834,Bag 28,,2005
2835,Shoes 72,Electronics,4999
2836,T-shirt 29,CLOTHING,0
2837,Watch 291,Home,0
2838,Mobile 295,electronics,605
2839,Shoes 302,Clothing,1509
2840,Sofa 212,Electronics,1970
2841,Mobile 169,CLOTHING,-200
2842,Laptop 102,Home,903
2843,Headphones 266,Clothing,3200
2844,Bag 81,electronics,3937
2845,T-shirt 89,electronics,4373
2846,Laptop 37,,0
2847,T-shirt 438,CLOTHING,-200
2848,Sofa 400,electronics,0
2849,Mobile 111,Electronics,-200
2850,Bag 220,Clothing,922
2851,Bag 133,CLOTHING,4489
2852,Laptop 264,Home,877
2853,Laptop 485,,-200
2854,Table 135,Electronics,-200
2855,Shoes 64,electronics,0
2856,Bag 76,Home,-200
2857,Sofa 244,,0
2858,Watch 343,electronics,3548
2859,Sofa 13,Clothing,2420
2860,Headphones 165,Clothing,0
2861,Headphones 142,CLOTHING,-200
2862,Headphones 308,,2798
2863,Bag 230,,2790
2864,Camera 216,,4094
2865,Camera 274,Clothing,249
2866,Headphones 360,Clothing,2989
2867,Bag 112,Home,2056
2868,Laptop 91,Clothing,1034
2869,Camera 172,CLOTHING,0
2870,T-shirt 281,electronics,0
2871,Mobile 495,Home,-200
2872,T-shirt 102,electronics,1734
2873,Bag 285,electronics,3437
2874,Bag 224,Home,3490
2875,Mobile 2,Electronics,-200
2876,Headphones 475,Electronics,0
2877,T-shirt 460,,-200
2878,Sofa 14,electronics,3841
2879,Laptop 26,,1238
2880,Shoes 378,,3639
2881,Laptop 124,,2061
2882,Camera 297,Home,4291
2883,Shoes 191,CLOTHING,3517
2884,Watch 464,CLOTHING,-200
2885,Watch 287,Electronics,-200
2886,Mobile 76,,4224
2887,Shoes 288,Home,3651
2888,Watch 404,Electronics,3211
2889,Camera 14,Clothing,-200
2890,Mobile 319,CLOTHING,-200
2891,Sofa 46,CLOTHING,-200
2892,Watch 114,CLOTHING,-200
2893,Headphones 434,Home,0
2894,Shoes 389,Clothing,-200
2895,Headphones 196,Clothing,3843
2896,Bag 394,,4722
2897,Sofa 129,CLOTHING,0
2898,Laptop 480,Electronics,4961
2899,Camera 292,Home,0
2900,Camera 205,,0
2901,Watch 436,Electronics,3953
2902,Table 349,Clothing,519
2903,Watch 235,Electronics,3717
2904,Table 442,Electronics,0
2905,Headphones 211,Clothing,0
2906,Laptop 285,,3320
2907,Camera 347,Home,2261
2908,Sofa 154,CLOTHING,1689
2909,T-shirt 383,Clothing,-200
2910,Camera 13,Clothing,-200
2911,Sofa 330,Home,4952
2912,Camera 208,Electronics,-200
2913,Watch 347,,3102
2914,Mobile 115,Electronics,0
2915,Headphones 90,Electronics,0
2916,Shoes 396,Home,1523
2917,Mobile 175,electronics,1241
2918,T-shirt 23,Electronics,-200
2919,Shoes 208,Home,-200
2920,Camera 406,CLOTHING,238
2921,Watch 78,electronics,0
2922,Watch 435,electronics,-200
2923,Table 184,CLOTHING,4657
2924,Laptop 386,,0
2925,Camera 267,Electronics,712
2926,Laptop 112,Electronics,3631
2927,T-shirt 395,electronics,1854
2928,T-shirt 272,,0
2929,Watch 332,Home,4805
2930,Shoes 11,CLOTHING,3216
2931,Table 449,CLOTHING,4484
2932,Mobile 471,electronics,4211
2933,Shoes 284,,4601
2934,Sofa 8,Home,1554
2935,T-shirt 56,Clothing,0
2936,T-shirt 5,Clothing,256
2937,Bag 26,Home,1840
2938,Bag 337,Home,907
2939,Laptop 391,CLOTHING,930
2940,Bag 422,Electronics,1112
2941,Table 340,Electronics,2521
2942,Headphones 277,Electronics,664
2943,Mobile 76,Electronics,0
2944,Shoes 476,Home,1333
2945,Bag 410,Clothing,4620
2946,Bag 264,electronics,1627
2947,Sofa 137,Electronics,845
2948,Watch 149,Home,0
2949,Shoes 246,Electronics,-200
2950,Shoes 100,Clothing,2123
2951,Mobile 308,,-200
2952,Table 431,CLOTHING,-200
2953,Table 182,Home,-200
2954,Shoes 44,Clothing,4454
2955,Headphones 28,Electronics,0
2956,Laptop 84,Home,908
2957,T-shirt 346,Clothing,0
2958,Shoes 399,CLOTHING,300
2959,Table 106,Clothing,4777
2960,Shoes 261,,-200
2961,Table 127,,0
2962,Table 234,Clothing,0
2963,Sofa 303,Home,0
2964,Table 227,Electronics,-200
2965,Mobile 3,,4552
2966,T-shirt 204,,0
2967,Camera 391,CLOTHING,3730
2968,T-shirt 245,Home,4297
2969,Headphones 385,Electronics,-200
2970,Camera 186,Clothing,3496
2971,Sofa 180,Clothing,0
2972,Shoes 320,,2838
2973,Shoes 150,Clothing,4590
2974,T-shirt 114,electronics,-200
2975,Headphones 475,Electronics,700
2976,Table 136,electronics,0
2977,Camera 195,Home,1914
2978,Bag 218,,4011
2979,Watch 79,Clothing,3462
2980,Table 276,Clothing,1405
2981,T-shirt 110,Electronics,2145
2982,Laptop 484,electronics,0
2983,Shoes 143,Electronics,-200
2984,Sofa 413,CLOTHING,790
2985,Table 42,Home,3655
2986,Headphones 321,Clothing,0
2987,Camera 462,,3117
2988,Camera 50,CLOTHING,-200
2989,Headphones 97,electronics,2694
2990,Camera 164,,0
2991,Bag 51,,1975
2992,Bag 52,Electronics,3264
2993,Camera 385,Electronics,2647
2994,Mobile 275,,2236
2995,Camera 321,,788
2996,Watch 344,electronics,2036
2997,Laptop 300,Clothing,-200
2998,Laptop 282,Clothing,4259
2999,Camera 450,,906
